perm1__real0,perm1__real1,perm1__real2,perm1__real3,perm1__real4
-0.0316499,-0.444307,-1.11111,0.00432427,0.303522
0.163478,-0.284168,-1.03077,0.243946,0.557373
0.207362,-0.746824,-0.971299,0.0206908,0.301148
0.0162839,-0.541394,-0.708995,-0.212773,0.390562
-0.128601,-0.587133,-0.618708,0.117105,0.425851
0.263974,-0.63409,-0.384255,-0.261143,0.54683
0.194744,-0.86579,-0.318041,0.0244305,0.180294
0.059241,-0.666697,-0.417487,0.0602768,0.0860281
-0.120459,-0.720187,-0.746594,0.00359323,0.137965
-0.359356,-0.870618,-0.558911,0.252913,-0.0443079
-0.28736,-0.872518,-0.690194,0.201042,0.0448067
-0.241769,-0.745374,-0.605881,0.150816,0.220266
-0.309851,-0.524996,-1.02936,0.255449,-0.00381682
-0.422269,-0.344678,-1.06704,0.54635,0.0568557
-0.284436,-0.534619,-0.946223,0.247494,0.162072
-0.372566,-0.638104,-1.27795,0.362943,0.20519
-0.20472,-0.585401,-1.11325,0.399234,0.290907
-0.133134,-0.345713,-0.789482,0.153169,0.134334
-0.338884,-0.482931,-0.637002,0.284422,-0.0806518
-0.28279,-0.483931,-0.783729,0.153929,-0.107774
-0.443053,-0.750655,-1.03767,0.0102496,-0.0995334
-0.42616,-0.954851,-1.05501,-0.287635,-0.118366
-0.223925,-0.835258,-1.09205,-0.48475,-0.0888457
-0.414363,-1.01398,-0.890827,-0.256269,0.0224838
-0.369758,-1.30232,-0.781672,-0.497206,0.263257
-0.247509,-1.15555,-0.646931,-0.454499,0.278956
-0.425216,-1.20364,-0.661127,-0.222189,0.229615
-0.0911211,-0.945125,-0.55805,-0.411076,0.416276
-0.182285,-0.786173,-0.50408,-0.338694,0.358133
-0.451021,-0.579345,-0.651509,-0.439866,0.102288
-0.565399,-0.718386,-0.812384,-0.236798,0.152247
-0.312428,-0.397065,-0.599368,0.0303885,0.274311
-0.507445,-0.565658,-0.558067,-0.0785547,0.347889
-0.347196,-0.419098,-0.78032,-0.0296939,-0.0904201
-0.679258,-0.725241,-1.04765,-0.0797929,-0.335752
-0.785932,-0.708498,-0.666901,-0.169173,0.163387
-0.779155,-0.70323,-0.738718,-0.200123,0.0810648
-0.0970646,0.247763,-0.475023,0.296942,0.554486
-0.294015,0.0657994,-0.309855,0.668538,0.514919
0.0638381,-0.00703776,0.0513081,0.536928,0.276876
0.279172,0.0513559,0.12526,0.586588,0.132249
-0.164316,-0.132481,-0.348515,0.480163,0.224419
-0.296173,0.00896126,-0.104858,0.672305,0.583592
-0.159164,-0.195172,-0.0215505,0.634124,0.0735868
-0.370755,-0.121749,-0.0382039,0.549859,0.102776
-0.178651,-0.190809,-0.135523,0.861987,0.143228
0.0397141,-0.4078,-0.307783,0.557896,-0.056787
0.202927,-0.370384,-0.355271,0.348027,-0.0052459
0.173746,-0.105521,-0.17894,0.703164,-0.42685
-0.0120865,-0.0730125,-0.271177,0.194139,0.0313791
0.0723924,-0.368216,-0.531236,0.391813,0.00811613
0.0575065,-0.323733,-0.541641,0.163876,-0.0405407
0.0639056,-0.620014,-0.36272,0.33452,-0.0787582
-0.358132,-0.747632,0.0175883,0.244834,0.32217
-0.085999,-0.713129,0.0858883,0.403755,0.352662
-0.00310587,-0.575801,0.00177879,0.26211,0.0771976
-0.390958,-0.58199,0.139608,0.35385,-0.157655
-0.176183,-0.673497,-0.17778,0.523211,-0.0935156
-0.281815,-0.669483,0.0280957,0.462857,-0.266954
-0.0883797,-0.525195,0.115704,-0.0298449,-0.168872
-0.0305016,-0.63264,-0.112674,-0.0745767,-0.320331
-0.134078,-0.91901,-0.338598,-0.0919547,-0.309692
-0.0292412,-0.651332,-0.292608,0.107976,-0.403216
-0.184247,-0.58629,-0.647902,0.432206,-0.51607
0.0380528,-0.387179,-0.362277,0.251242,-0.348282
0.159387,-0.482242,-0.237706,0.340399,-0.731798
-0.128428,-0.639272,-0.362236,0.514883,-0.853333
-0.293744,-0.368857,-0.254252,0.494175,-0.279592
-0.438088,-0.474667,-0.70088,0.629571,-0.451726
-0.369872,-0.594296,-0.501374,0.559586,-0.242764
-0.384993,-0.539994,-0.385485,0.6718,-0.363419
-0.134523,-0.616478,-0.64928,0.527451,-0.28513
-0.266613,-0.0996232,-0.555454,0.606779,-0.435415
-0.254222,0.261903,-0.462801,0.840512,-0.266796
-0.293906,0.285613,-0.387391,0.982232,-0.343879
-0.10348,0.224684,-0.567621,1.13976,-0.429309
-0.223484,-0.066377,-0.25692,1.224,-0.52199
-0.175189,0.206979,-0.591626,0.970486,-0.453131
-0.0844595,0.116035,-0.0784745,0.839282,-0.64579
-0.252943,0.0182692,-0.0609234,0.873212,-0.948628
0.039807,0.296386,-0.0576303,0.735107,-1.02005
-0.0541604,0.411981,-0.0373388,0.809145,-0.930402
-0.0274664,0.206271,0.0634423,0.447443,-0.827217
-0.189426,0.00177791,-0.0374106,0.402333,-0.471781
-0.0551553,-0.0821196,0.0279374,0.297888,-0.600013
-0.0414894,-0.0738913,0.119012,0.209793,-0.3723
0.00260687,-0.0188131,0.0231067,0.132646,-0.0767396
-0.44304,0.0441129,-0.160059,-0.179062,0.0022364
-0.556391,0.0203472,0.0212302,-0.418912,0.18884
-0.539555,-0.187268,0.334164,-0.00816376,0.436455
-0.863685,-0.123375,0.274176,-0.091138,0.25331
-0.67382,-0.140983,0.286947,-0.0434183,0.462346
-0.670186,-0.636943,0.166206,-0.244741,0.180621
-0.529563,-0.49343,0.315922,-0.278009,0.357253
-0.458323,-0.529711,0.210626,-0.522599,0.456818
-0.268681,-0.312046,0.525629,-0.527666,0.180835
-0.0530891,-0.497477,0.22026,-0.198349,0.477925
-0.147528,-0.34333,0.139898,-0.456286,0.750137
-0.199114,-0.517401,0.173639,-0.224834,0.788994
-0.255261,-0.787758,0.292417,-0.169866,0.793611
-0.096437,-0.86551,0.363005,-0.245768,0.720536
-0.0953523,-0.510537,0.436654,-0.321117,0.605652
0.0369944,-0.425015,0.602244,0.00869742,0.42989
-0.343849,-0.769359,0.249794,-0.273411,0.66203
-0.326939,-0.570973,0.401983,-0.203758,0.815435
-0.278564,-0.552139,0.620782,-0.446347,0.456115
-0.195063,-0.627163,0.501217,-0.433866,0.533921
-0.495948,-0.421619,0.688898,-0.307407,0.419315
-0.502114,-0.520281,0.444503,0.0340948,0.334491
-0.43501,-0.749345,0.409019,0.0181308,0.394333
-0.16375,-0.647125,0.339593,0.00316678,0.306167
-0.413821,-0.618074,0.332283,-0.040625,-0.0279647
-0.48826,-0.594173,0.0717136,0.0494481,0.0564901
-0.523587,-0.449133,0.147873,0.129292,0.0944769
-0.790043,-0.586777,-0.2867,-0.0336453,0.213118
-0.971936,-0.440396,-0.0776887,-0.284984,-0.0839849
-0.796176,-0.504006,-0.355668,-0.353683,0.293856
-0.89465,-0.198295,-0.260002,-0.172449,0.378567
-1.04749,-0.404184,-0.139823,-0.235644,0.407887
-0.935097,-0.479609,-0.184753,-0.0258228,0.129361
-0.753162,-0.58189,-0.0696141,-0.215379,0.0613363
-0.846767,-0.555123,0.0160903,0.16075,0.106259
-0.789456,-0.543167,-0.0590719,0.182355,0.0669789
-0.901123,-0.696132,-0.0305605,0.132184,-0.18898
-0.901943,-0.541714,0.247403,-0.0222362,-0.310475
-0.928531,-0.533086,0.12095,0.254402,-0.213883
-0.873626,-0.489896,0.230152,0.391907,-0.387904
-1.2289,-0.481486,0.231523,0.323657,-0.381999
-1.03464,-0.270618,0.244241,0.210269,-0.270663
-1.19636,-0.374155,0.381128,-0.013319,-0.434126
-1.04503,-0.0894192,0.359447,-0.293835,-0.336789
-1.27865,-0.0679401,0.528975,-0.692475,-0.544571
-1.04731,-0.0317969,0.563459,-0.627652,-0.383831
-1.15209,-0.44316,0.501629,-0.452216,-0.720025
-1.0772,-0.166135,0.500824,-0.830121,-0.988528
-0.823626,-0.158108,0.22148,-0.707443,-0.893032
-0.878257,-0.401824,0.048342,-0.750141,-1.04071
-1.07181,-0.290558,0.0802335,-0.560033,-1.04471
-1.25527,-0.36898,-0.0448375,-0.646454,-1.15129
-1.12009,-0.37926,-0.492691,-0.513621,-1.23375
-1.0153,-0.527434,-0.755584,-0.375658,-1.25755
-0.629752,-0.279499,-0.64442,-0.17745,-1.29272
-0.51918,-0.0666369,-0.750698,-0.230883,-1.50582
-0.424384,-0.204023,-1.15881,-0.74543,-1.40027
-0.551938,-0.0257619,-0.825019,-0.767978,-1.49668
-0.540425,-0.220981,-1.00976,-0.542164,-1.29251
-0.506278,-0.276124,-0.682989,-0.548461,-1.3678
-0.819692,-0.163081,-0.851221,-0.644628,-1.36431
-0.673234,-0.188218,-1.04455,-0.922033,-1.44488
-0.890216,-0.286961,-0.818229,-0.839164,-1.44995
-0.869585,0.104267,-0.760265,-1.01853,-1.68504
-1.35536,-0.0451976,-0.584139,-0.672324,-1.60478
-0.991668,0.242078,-0.782387,-0.887902,-1.67986
-0.988459,0.11825,-0.578921,-0.780899,-1.63899
-0.617899,0.0069199,-0.437504,-0.507784,-1.68541
-0.528004,0.0146507,-0.385624,-0.335245,-1.8148
-0.842888,-0.0721442,-0.522032,-0.495922,-1.6679
-0.459319,0.0352701,-0.170157,-0.657115,-1.71269
-0.40472,0.0295841,-0.211632,-0.428862,-1.91253
-0.161189,0.0431316,-0.281741,-0.315381,-1.97972
-0.0798873,-0.300429,-0.411424,-0.441868,-1.94768
0.180325,-0.272425,-0.355936,-0.530549,-1.93895
-0.279407,-0.218639,-0.320322,-0.440005,-2.11338
-0.480893,-0.536582,-0.455558,-0.413287,-2.19668
-0.302065,-0.250082,-0.537231,-0.167225,-2.19383
-0.804265,-0.171624,-0.755893,-0.0920168,-2.16415
-0.780175,-0.411523,-0.458951,0.0370841,-2.17573
-0.73199,-0.348959,-0.486,0.117773,-1.9757
-1.17798,-0.337815,-0.343614,0.243777,-1.77329
-1.21727,-0.283214,-0.631141,0.296924,-1.84084
-0.930649,0.280129,-0.363821,0.31181,-1.57811
-0.943394,0.352078,-0.222792,0.335247,-1.43626
-0.96901,0.321668,0.0125267,0.660508,-1.51858
-0.804003,0.0419769,0.315866,0.603844,-1.54741
-0.952211,0.307546,0.360748,0.912879,-1.37917
-0.879571,0.591702,0.304428,0.658397,-1.22314
-0.757574,0.720639,0.395311,0.806149,-0.931962
-1.00134,0.971429,0.369354,0.881453,-0.859014
-0.986064,0.454591,0.474917,0.834622,-0.79417
-0.706158,0.815951,0.475272,0.812184,-0.762844
-0.638768,0.628988,0.359283,0.564701,-0.656372
-0.686738,0.404121,0.0371249,0.244047,-0.644127
-0.889313,0.731821,-0.29007,0.296825,-0.732467
-0.600019,0.859581,-0.187662,0.34313,-0.806918
-0.559556,0.75717,0.0197702,0.302729,-0.930647
-0.44404,0.979891,0.243354,0.362263,-0.765019
-0.633429,0.911346,0.361095,0.0845793,-0.937084
-0.367638,0.869774,0.252719,0.0946199,-0.610875
-0.427651,1.20387,0.0526156,0.226994,-0.551955
-0.39004,1.08262,0.0337687,0.0664153,-0.836706
-0.396297,0.624102,0.219732,0.190689,-0.543407
-0.562868,0.698945,0.0960546,0.667794,-0.948096
-0.515962,0.708329,0.218273,0.521478,-0.69848
-0.48924,1.17221,0.15857,0.384038,-0.948101
-0.447969,0.851992,0.0944412,0.291931,-0.879984
-0.00487581,0.883098,0.345291,0.331461,-0.974695
0.0272467,0.924898,0.14115,0.449345,-1.17984
-0.0851835,0.729496,-0.0334892,0.460484,-0.988548
-0.0509019,0.821149,-0.0814075,0.940951,-1.02345
0.0944073,0.533646,-0.280271,0.781489,-0.881303
0.453008,0.241194,-0.516737,0.510165,-0.796625
0.415424,0.451015,-0.508573,0.619729,-1.17956
0.501567,0.34474,-0.705499,0.601503,-1.13744
0.503433,0.231365,-0.987586,0.65756,-0.98422
0.293612,0.417443,-0.790685,0.869966,-0.827049
0.391411,0.461284,-0.766769,0.741294,-1.01686
0.582989,-0.0106451,-0.72906,0.30087,-0.836649
0.465115,0.119541,-0.888669,0.37986,-0.764932
0.483609,0.140743,-0.833498,0.279162,-0.987666
0.615432,0.199585,-0.801109,0.445557,-0.899792
0.892476,0.134055,-0.791552,0.442058,-0.974179
0.804591,0.756657,-0.930856,0.436976,-1.21218
0.904332,0.333808,-0.829165,0.637066,-1.7257
0.857745,0.84956,-1.16388,0.423269,-2.00757
0.84897,0.470377,-1.20923,0.649628,-1.91501
0.640476,0.667021,-1.23199,0.449919,-2.18783
0.734962,0.306696,-1.09507,0.550726,-2.19053
0.518225,0.443873,-0.961958,0.480014,-2.24109
0.514847,0.114902,-0.545732,0.473956,-2.26507
0.466976,0.251036,-0.849002,0.394235,-1.94748
0.2085,0.134845,-0.635637,0.557074,-1.6915
0.264153,0.491961,-0.387434,0.436682,-1.6812
0.216971,0.527488,-0.643738,0.268198,-1.31827
0.0297313,0.296647,-0.555146,0.0751026,-1.36785
0.395785,0.451365,-0.688148,-0.140368,-1.19563
0.31481,0.274425,-0.574414,0.384018,-1.03459
0.530043,0.11847,-0.661954,-0.0227728,-0.858545
0.252389,0.253505,-0.894095,0.00757719,-0.737898
0.662029,0.231614,-0.892219,-0.108406,-0.864191
0.877942,0.189201,-0.908953,-0.059891,-0.653453
0.859598,-0.238377,-0.800111,0.0165512,-0.495459
0.546424,-0.0672814,-0.939277,-0.070613,-0.349487
0.586787,-0.0278196,-1.01577,-0.199257,-0.536981
0.697712,-0.0709131,-0.968837,-0.00646662,-0.658206
0.463911,-0.00856432,-1.36062,0.0830801,-0.397449
0.655116,-0.311974,-1.48136,-0.0609926,-0.219284
0.593284,-0.2585,-1.45739,0.0267169,-0.191314
0.695498,-0.217951,-1.56409,0.0745742,-0.228044
0.487643,-0.164135,-1.5213,0.132651,-0.227288
0.89555,-0.304408,-1.32025,-0.317088,0.175015
0.493076,-0.15232,-1.11798,-0.22703,0.239302
0.603651,-0.269882,-1.22105,0.207616,0.14268
0.778508,-0.0330504,-1.30621,-0.221555,0.245208
0.722398,-0.153878,-1.2084,0.0450235,0.471472
0.710904,-0.0166325,-1.11484,-0.182719,0.647842
0.606491,0.245451,-1.04216,0.0698342,0.438348
0.441665,0.118644,-0.829015,-0.0326666,0.54719
0.548895,-0.0407277,-1.25692,-0.364223,0.458046
0.563457,-0.451197,-0.971951,-0.105421,0.350225
0.530791,-0.471664,-1.21546,-0.0606207,0.207772
0.370714,-0.628417,-0.880842,-0.0510023,0.261765
0.587013,-0.605105,-1.1408,0.414971,0.34084
0.286175,-0.552774,-1.22907,0.195328,0.253071
0.0465738,-0.633048,-1.10047,0.187036,0.163891
0.123458,-0.615023,-1.06337,0.397592,0.622182
-0.0922579,-0.652712,-0.693426,0.0573822,0.515503
-0.0681292,-0.421526,-1.03927,0.152458,0.408955
-0.115999,-0.396218,-0.817982,0.0947126,0.382278
-0.1342,-0.666561,-0.876359,0.0859658,0.55347
0.162783,-0.672976,-0.641821,-0.0375222,0.325202
-0.090695,-0.709185,-0.705538,-0.119461,0.475113
-0.0217914,-0.927277,-0.401748,0.00531494,0.318341
0.295145,-0.607822,-0.462201,-0.285637,0.234061
0.0963796,-0.694267,-0.789853,0.0802877,-0.00147417
-0.110642,-0.894749,-0.786766,0.0682298,-0.390228
-0.0900162,-1.02755,-0.685931,0.134442,0.0235575
-0.176811,-0.957388,-0.767277,0.299052,0.238217
-0.388484,-0.587655,-0.844671,0.24327,-0.0685367
-0.445389,-0.64541,-0.949656,0.483318,-0.0432117
-0.467412,-0.696858,-1.12003,0.406852,-0.0358007
-0.292672,-0.35198,-1.14738,0.356806,0.0131954
-0.168256,-0.685154,-1.42027,0.380505,0.252084
-0.251778,-0.795348,-1.18718,0.322594,0.172551
-0.212656,-0.746616,-0.928263,0.162289,0.190863
0.062578,-0.326578,-0.859272,0.206549,-0.075463
-0.400808,-0.652237,-0.714106,0.193832,-0.0849887
-0.343999,-0.722603,-0.926335,-0.0363375,-0.00285546
-0.28068,-0.909596,-0.890536,-0.161851,0.197148
0.0539724,-0.691924,-0.908972,-0.115432,0.10005
-0.349024,-1.06303,-0.720232,-0.433336,0.183828
-0.287627,-1.10492,-0.603706,-0.346294,0.527337
-0.170401,-1.324,-0.605833,-0.348207,0.23819
-0.470883,-1.11727,-0.570703,-0.330992,0.228809
-0.435059,-0.826801,-0.619317,-0.421122,0.156282
-0.534915,-0.916856,-0.662528,-0.502537,0.49053
-0.446254,-0.809928,-0.626647,-0.459584,0.191464
-0.501091,-0.785658,-0.796186,-0.176229,0.0843253
-0.322116,-0.75865,-0.867684,-0.0292917,0.101917
-0.378613,-0.525557,-0.806031,-0.197494,0.24787
-0.585325,-0.479972,-0.610175,-0.16749,0.132444
-0.773669,-0.609658,-0.731595,-0.0853831,0.114545
-0.933618,-0.70852,-0.610118,0.0170031,-0.002539
-0.766612,-0.758425,-0.611182,-0.0129994,0.0624037
-0.152695,-0.0389904,-0.283759,0.344859,0.252423
-0.0344802,0.15164,-0.383928,0.587308,0.39765
-0.0244322,-0.119717,-0.130528,0.519224,0.286157
0.112979,-0.367733,0.0250217,0.690776,0.541563
0.0446221,-0.2007,-0.452214,0.589733,0.397539
-0.0293429,-0.258302,-0.176946,0.668378,0.245169
-0.333885,-0.148255,-0.20298,1.03916,0.248552
-0.162817,-0.0859341,-0.179229,0.579724,0.0425757
-0.360128,-0.119909,-0.295029,0.735173,0.130662
0.0674119,-0.338067,-0.163352,0.749767,0.161695
0.222984,-0.188352,-0.266792,0.620138,-0.0582614
0.209322,-0.230856,-0.430155,0.532768,0.0778767
-0.0930141,-0.0880208,-0.587197,0.364999,-0.0210227
-0.11226,-0.496858,-0.373179,0.211341,-0.0450404
-0.0443605,-0.43846,-0.450322,0.0814631,0.0591013
-0.268697,-0.662079,-0.609986,0.178197,0.176716
-0.360244,-0.82702,-0.287597,0.134939,0.0359473
-0.271898,-0.72344,0.137597,0.204346,0.350839
-0.187267,-0.62378,0.204949,0.129809,0.165582
-0.0704796,-0.63375,0.353924,0.238454,-0.139595
0.0544934,-0.59041,0.0185202,0.353873,-0.0478755
-0.302859,-0.524992,-0.0071878,0.251942,-0.139367
-0.165159,-0.408363,0.0786516,-0.0668673,-0.0697987
0.242226,-0.566728,-0.0898614,0.110868,-0.0878994
0.139297,-0.425682,-0.283074,0.150128,-0.225869
-0.00116495,-0.634994,-0.165627,0.238116,-0.190441
-0.0573002,-0.680881,-0.222973,0.42249,-0.337674
-0.16422,-0.373822,-0.107868,0.474371,-0.537861
0.0469455,-0.212668,-0.158403,0.502044,-0.440717
-0.134323,-0.386855,-0.481897,0.360037,-0.70638
-0.505739,-0.376147,-0.18512,0.550987,-0.342514
-0.250913,-0.35739,-0.68853,0.738896,-0.311399
-0.209771,-0.727794,-0.540204,0.584041,-0.290124
-0.0740793,-0.51276,-0.342528,0.843565,-0.420456
-0.0704317,-0.602307,-0.274722,0.733409,-0.386274
-0.554415,-0.295579,-0.50441,0.735212,-0.441343
-0.356965,-0.0581743,-0.692779,0.936557,-0.369399
-0.148151,0.33769,-0.354416,0.897375,-0.30216
-0.485639,0.316682,-0.526347,0.971258,-0.368137
-0.189322,0.298045,-0.449289,0.979162,-0.358984
-0.117625,0.00949207,-0.280709,0.789512,-0.697201
-0.0602418,0.119094,-0.0814582,0.801405,-0.571065
-0.399631,0.192671,-0.0110068,0.87995,-0.728429
-0.299029,0.100126,-0.282544,0.888097,-0.895197
0.0205617,0.108562,-0.344029,0.772135,-1.06805
-0.157173,0.2214,-0.128794,0.504178,-0.739625
0.04099,0.41845,-0.294818,0.427489,-0.607042
0.153656,-0.0267091,-0.126361,0.247247,-0.561083
0.0849775,-0.0336212,0.109567,0.168603,-0.466498
-0.11576,-0.273709,-0.0419944,0.0226451,-0.239773
-0.385761,-0.000817436,-0.177577,-0.0611409,0.0373271
-0.336934,0.0204809,0.0261178,-0.107223,0.0318991
-0.477195,-0.100178,0.0340578,-0.250315,0.471483
-0.285621,0.0948221,0.00525742,-0.142007,0.510204
-0.494586,-0.280464,0.239621,-0.307524,0.41544
-0.369331,-0.634077,0.307676,-0.312667,0.334423
-0.65429,-0.559507,0.301528,-0.419954,0.366424
-0.133509,-0.190296,0.333179,-0.453679,0.576842
-0.177971,-0.287677,0.170796,-0.249765,0.410283
-0.262086,-0.401376,0.298754,-0.390824,0.606918
-0.116357,-0.268239,0.29222,-0.335579,0.647167
0.00773661,-0.612521,0.363149,-0.168295,1.0212
-0.0823325,-0.610146,0.608855,-0.23835,0.882866
-0.118129,-0.700996,0.475377,-0.128448,0.677659
-0.381312,-0.549623,0.392948,-0.18517,0.387762
-0.00620201,-0.533247,0.512536,-0.151412,0.743038
-0.229775,-0.674862,0.273838,-0.219693,0.908689
-0.341523,-0.838293,0.568581,-0.282375,0.840907
-0.244703,-0.5564,0.56955,-0.358008,0.629292
-0.348288,-0.474929,0.65442,-0.485326,0.465773
-0.342756,-0.597032,0.506552,-0.329549,0.517325
-0.397968,-0.445497,0.38023,-0.0868831,0.229384
-0.554121,-0.80981,0.349128,-0.274677,0.29379
-0.374352,-0.427192,0.512162,-0.128775,0.192722
-0.633068,-0.423866,0.374677,-0.178372,0.252509
-0.558486,-0.615231,0.166831,-0.0336898,-0.0643038
-0.427223,-0.557359,-0.0470046,0.127354,0.117077
-0.678981,-0.268479,-0.359449,-0.145081,0.162343
-0.847363,-0.489531,-0.187249,-0.390101,0.274809
-0.985821,-0.561639,-0.110767,-0.133626,0.394768
-1.00236,-0.165714,-0.218071,-0.38091,0.199246
-1.00569,-0.293247,-0.142284,0.0956517,0.344193
-0.894243,-0.462747,-0.179212,-0.296462,0.271326
-0.890647,-0.678459,-0.0391813,-0.195787,0.324621
-0.918308,-0.567325,-0.0537291,0.147578,0.130075
-0.742168,-0.229455,0.00404734,0.109716,-0.136483
-0.891096,-0.536167,0.145175,0.168326,-0.0226532
-0.889107,-0.459781,0.26474,0.131078,-0.0809318
-0.886168,-0.506398,0.366577,0.114055,-0.290559
-0.971229,-0.420871,0.295071,0.330047,-0.0311026
-1.18222,-0.348537,0.263544,0.151148,-0.284853
-1.18732,-0.217326,0.28933,0.0207774,-0.451427
-1.13042,-0.251574,0.257129,-0.257969,-0.305204
-1.35289,-0.125185,0.284217,-0.410401,-0.29887
-1.32682,-0.228582,0.293657,-0.455932,-0.543809
-0.9577,-0.0327992,0.526871,-0.704029,-0.546579
-1.21712,-0.490027,0.49638,-0.624649,-0.757182
-1.12377,-0.483285,0.370193,-0.766541,-1.05924
-1.18314,-0.189223,0.10162,-0.642072,-0.91301
-1.01739,-0.202168,0.0815096,-0.5639,-1.19076
-1.14434,-0.221498,0.0542101,-0.564148,-0.932384
-1.20618,-0.363622,-0.166999,-0.692528,-0.823398
-1.14607,-0.151442,-0.432829,-0.739758,-1.51599
-1.04345,-0.50567,-0.739018,-0.595198,-1.4317
-0.749548,-0.343192,-0.664133,-0.355771,-1.23739
-0.515193,-0.536549,-1.02035,-0.253717,-1.3848
-0.519006,-0.26681,-0.939858,-0.54912,-1.50275
-0.450199,-0.269567,-0.773251,-0.761246,-1.19501
-0.419415,-0.078711,-0.983794,-0.537609,-1.5587
-0.642475,-0.24042,-0.900089,-0.690009,-1.37586
-0.7926,-0.210339,-0.833296,-0.527476,-1.12665
-1.08202,0.162517,-0.815187,-0.768029,-1.41342
-1.00493,-0.0433875,-0.658609,-0.875598,-1.76872
-0.981957,-0.0619497,-0.721813,-0.666178,-1.54428
-1.10042,0.28894,-0.895734,-0.557838,-1.70103
-0.974391,0.206043,-0.916049,-0.868992,-1.69817
-0.743461,0.168889,-0.548367,-0.767496,-1.65345
-0.705101,-0.162302,-0.348982,-0.810124,-1.80356
-0.751015,-0.237412,-0.535365,-0.500191,-1.63606
-0.878471,-0.188302,-0.53139,-0.79203,-1.74842
-0.585212,0.0311929,-0.455123,-0.848913,-1.74729
-0.216647,-0.0492715,0.00550693,-0.449642,-1.95013
-0.0956544,-0.124781,-0.395037,-0.435125,-2.09415
-0.140868,-0.333429,-0.298111,-0.419141,-2.13705
-0.186577,-0.334614,-0.410429,-0.60499,-2.1702
-0.209933,-0.255228,-0.213832,-0.503998,-2.0837
-0.212516,-0.34339,-0.297128,-0.311284,-1.96231
-0.487021,0.0330379,-0.32188,-0.364093,-2.23018
-0.675121,-0.391691,-0.444178,-0.0477166,-2.05701
-0.706998,-0.24376,-0.400065,-0.0576217,-1.87985
-0.682372,-0.2039,-0.465161,0.125189,-2.12162
-0.955148,-0.26859,-0.56125,0.111507,-1.73487
-0.863516,-0.149563,-0.251572,-0.0636947,-1.88854
-0.935394,-0.12984,-0.403861,0.202079,-1.53235
-0.759214,0.447147,-0.415686,0.472773,-1.43417
-0.845679,0.138702,-0.198272,0.512042,-1.12865
-0.829317,0.258728,0.081072,0.555227,-1.42121
-0.78251,0.472244,0.336186,0.903631,-1.40227
-0.87842,0.649093,0.376243,0.853019,-1.32574
-0.662681,0.546318,0.319968,0.640008,-1.06464
-0.895753,0.807077,0.483828,1.01659,-1.21463
-1.03957,0.64484,0.548806,0.950098,-1.08128
-0.79155,0.679679,0.385499,0.849953,-0.961132
-0.353084,0.481797,0.329473,0.550635,-0.634686
-0.416762,0.222499,0.0950728,0.535427,-0.709514
-0.8791,0.718938,0.00146415,0.450215,-0.731978
-0.838788,0.538562,-0.348639,0.358202,-0.714407
-0.592333,0.444093,0.223338,-0.00389456,-0.670329
-0.551068,0.959282,0.400271,0.10344,-0.993582
-0.542365,0.638742,0.224771,0.0090306,-0.913692
-0.457421,0.695346,0.281732,-0.238213,-0.953369
-0.43351,1.03904,0.358881,-0.0640647,-0.839799
-0.287015,0.632034,0.26935,0.135496,-0.823607
-0.397624,0.678318,0.0378031,0.205322,-0.535163
-0.416157,0.786826,-0.220691,0.391673,-0.829489
-0.71468,0.660339,-0.18093,0.58999,-0.911877
-0.622197,0.770344,0.0443872,0.535717,-0.574055
-0.218655,0.790769,0.0722229,0.353078,-0.763619
-0.0736897,0.773326,-0.0771155,0.388589,-0.684517
0.0896842,0.504553,-0.166249,0.575096,-0.939737
-0.0604529,0.646658,-0.227613,0.475205,-0.852688
0.22331,0.722076,-0.140376,0.695978,-0.867376
0.486759,0.607442,-0.3921,1.05595,-0.991409
0.473676,0.238804,-0.69368,0.761012,-0.579526
0.583912,0.405475,-0.627401,0.746568,-0.796782
0.434062,0.23411,-0.777686,0.710824,-1.02597
0.584378,0.26501,-0.797263,0.882988,-1.00337
0.376459,0.590644,-0.999049,0.725242,-0.677999
0.43686,0.307406,-0.788345,0.716148,-0.937025
0.594004,0.163105,-0.682402,0.720414,-0.925817
0.389536,0.22335,-0.625652,0.577716,-1.04166
0.643941,0.320293,-0.611005,0.515477,-1.00825
0.693218,0.466679,-0.558443,0.437587,-0.979813
0.481509,0.329249,-0.733515,0.171942,-1.3463
0.749099,0.505112,-0.816453,0.456416,-1.21889
0.822741,0.342001,-0.802908,0.647986,-1.57304
0.60067,0.390572,-1.07089,0.702796,-1.89632
0.600613,0.399531,-1.35139,0.6534,-2.03546
0.94689,0.69165,-1.23378,0.572752,-1.92399
0.924285,0.166626,-1.27601,0.383867,-2.00668
0.454915,0.245133,-0.881909,0.491938,-2.18322
0.537907,0.18771,-0.823878,0.178075,-2.24999
0.204348,0.217142,-0.723412,0.412217,-2.03361
0.383438,0.474284,-0.788136,0.482594,-2.00174
0.221187,0.253186,-0.464712,0.286138,-1.46042
0.0533246,0.396256,-0.605117,0.502526,-1.38933
0.27488,0.298119,-0.54084,0.337731,-1.4654
0.427258,0.345963,-0.370876,0.18402,-1.31542
0.313883,0.470619,-0.460834,0.23027,-0.921108
0.632728,0.553195,-0.764673,0.223697,-0.75615
0.467745,0.106743,-0.888747,0.198242,-0.571967
0.795099,0.351102,-0.818237,0.0351106,-0.73234
