,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,CGtime,Sw,CGtype,time,efft,watt,ymft,gwrt,capt,injt
43,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,4,0.700611040152511,1968677.9999999998,0.942667,628.3516146368274,1664404000.0000002,9.354056862785113
44,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,5,0.6659861245498745,1968050.0000000007,0.965708,721.4598206346379,2058869999.9999998,11.338443890321816
45,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,6,0.7472994790393213,1919679.9999999995,0.974905,781.2843807301218,1956615999.9999995,10.71289964251389
46,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,7,0.6797749835888034,1919639.9999999993,0.984321,875.9793502948478,2434923000.0000014,13.481799226791498
47,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,8,0.7366150152185005,1877710.0000000005,0.988548,1003.3556832524717,2528369999.999999,14.388895885679265
48,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,9,0.7321525759489523,1857789.9999999995,0.99114,1091.7337266321813,2745659999.999999,15.714235598338778
49,2222.5,230.748,38.3626,0.3457,0.0219,0.9935,0.7104,53.733,96.0,1.0,2.0,10,0.7576514196407782,1856639.9999999988,0.992071,1237.1488279903485,3007620000.000003,17.301358971411815
50,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,1,0.38001869050907694,4756815.0,0.261085,4607.90465889466,15059020000.0,232.33938888627358
51,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,2,0.5974272529562289,7436595.000000001,0.646536,3054.781119584971,24584530000.0,143.1174637287665
52,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,3,0.723498234000863,8069800.000000001,0.827937,3079.331581947508,28436690000.0,166.88274300463087
53,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,4,0.7801600648627449,8329069.999999998,0.905558,3233.6755484105674,31262630000.0,185.35507879424117
54,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,5,0.8128281426608035,8456260.000000004,0.94214,3422.160624200296,33542500000.000004,201.1784086147709
55,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,6,0.8338299351677226,8514379.999999996,0.96198,3627.263523591856,35630399999.99998,215.46816775354654
56,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,7,0.8533192913589845,8474760.000000004,0.973544,3879.6850884272785,37511800000.00002,228.86976443825353
57,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,8,0.8557494221111692,8458799.999999996,0.980503,4038.4451695275957,39140400000.0,238.8244281006403
58,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,9,0.8705042774727723,8385390.000000008,0.984876,4262.246597951909,40436399999.99999,249.1343647359082
59,2418.75,93.723,672.328,0.3061,0.0264,0.8714,0.6878,58.575,271.0,1.0,2.0,10,0.8703879498043617,8340260.000000001,0.98787,4398.172239234746,41633100000.000015,256.5538631690717
60,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,1,0.48037153459739884,8215564.000000001,0.44142,2366.079796834399,17862470000.0,257.0026374039373
61,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,2,0.6543717415878728,9706426.0,0.820128,2344.0275545293393,28515380000.0,177.91529898713614
62,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,3,0.7323994618534772,10305679.999999998,0.925708,2495.9197258211007,32511219999.999996,206.95491770052314
63,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,4,0.7651078460340552,10614189.999999996,0.961936,2651.3883772572385,35382110000.0,229.20741349120138
64,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,5,0.7888350466690417,10834260.0,0.977303,2781.325166647284,37333100000.0,246.70501951317686
65,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,6,0.80509141118724,10988990.000000002,0.985015,2874.531690355527,38647600000.00001,259.98067430572354
66,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,7,0.8230883211392717,11078680.000000006,0.989092,2966.400329281104,39491899999.999985,270.5336646586284
67,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,8,0.8407907068335425,11182029.999999998,0.991745,3043.427713930298,40141699999.999985,279.77854140920965
68,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,9,0.8518751573021202,11247379.999999993,0.993222,3084.2116119487405,40445100000.00002,285.3056331219503
69,2100.5,245.132,407.0935,0.0648,0.0345,0.6602,0.7168,49.566,175.0,1.0,2.0,10,0.868207793968401,11340600.00000001,0.994104,3124.843482708146,40576300000.0,289.65686930919696
70,2618.25,217.785,490.6099,0.2895,0.032,0.7422,0.6527,59.565,171.0,1.0,2.0,1,0.49561838049078866,13453910.0,0.419363,1638.5266439273043,18652830000.0,295.22896616293207
