,efft,ymft,gwrt
3404,0.6741701178847755,0.9750775208978631,0.9247863705082628
4121,0.6661713720901544,0.9163370290211678,0.8714434965506113
2898,0.7460090253529069,0.9999999999999999,0.6172980340055856
271,0.4850721925964391,0.9284338650106171,0.7103170525221034
1518,0.43160284004306604,0.43988788630608877,0.6315283046104734
2164,0.8056562502482753,0.9622127129164034,0.7825840645643047
2364,0.6643782299802737,0.8193835449655263,0.6280934128181237
2990,0.5156688986987971,0.9999999999999999,0.6396202355723113
952,0.7218951573265827,0.9473028176568851,0.8901817038701785
3697,0.8034304312093962,0.9850288032067512,0.8494062727983169
3922,0.8476407145049584,0.9753005903678261,0.7664626176393201
2131,0.3374910420834055,0.3121559238566839,0.6649780792123845
4243,0.40678009907463153,0.4513393533709883,0.7681828721400714
365,0.22847081463685637,0.11575772952741614,0.8376079709473945
3056,0.6340468882494218,0.9878827301659737,0.8064034552583972
3271,0.7451061308821884,0.9999999999999999,0.7527930120687536
323,0.9051463253934918,0.9426183587876599,0.6570250782726599
2492,0.6713519263998388,0.9959404762107477,0.9023117658182662
3254,0.5965620726661082,0.9869359620339165,0.6312343253155588
634,0.6712840794483211,0.984732512460388,0.740530832382857
2993,0.6539108624854303,0.9999999999999999,0.8808154420430994
3559,0.38019321448901733,0.402194254343469,0.5811314681020909
2288,0.9341382726563318,0.9999999999999999,0.8610931171142788
461,0.5327155544418588,0.9999999999999999,0.7432805086426004
2232,0.829409013956219,0.9999999999999999,0.8783950727363372
629,0.914530390387103,0.9706042117559311,0.7148609386233407
4532,0.6655169233520776,0.9999999999999999,0.8539773207348418
2361,0.8636266567004561,0.971159331200267,0.762391277152028
2222,0.629688392778995,0.7858107383258891,0.8604949008132428
2455,0.822386340459578,0.9578722237642207,0.9393768089303209
1248,0.8118043881423141,0.9316726293760355,0.727372114577352
3812,0.21942014331116755,0.08285583411804964,0.7585104015265471
3543,0.5574200115543987,0.7242418617956919,0.8036531094608657
4526,0.40311499659705896,0.9521762895884452,0.5593461287049843
2673,0.7404159431197604,0.9633365743681258,0.8615638692932315
3756,0.6549780996815896,0.8248427871082872,0.840995842182052
3258,0.48599945509005604,0.8867811756612475,0.6605843756016705
2847,0.6897626632998025,0.9978510406786759,0.9226778812503902
804,0.7489255432180447,0.9158295885475113,0.7587929135519109
4584,0.6410651756201035,0.9759016859624595,0.817359274770068
3476,0.4813288503471024,0.7822092732192328,0.6758374675877987
1436,0.7460376181490979,0.9999999999999999,0.8820298137314875
3360,0.5774758781512236,0.9832135966801813,0.7834655427080264
2330,0.7415887668623545,0.9867810053792095,0.693902529322352
1166,0.7026086430727506,0.8995812764682142,0.7103058446259913
3596,0.44099695762030233,0.8889965449774461,0.724316575969097
1733,0.7224780994445975,0.9142612909762439,0.7603056656712766
3341,0.6218842304392872,0.9918468960138677,0.6482809867900827
2703,0.30568854757651054,0.9999999999999999,0.46605244605755813
2994,0.7172973464021578,0.9999999999999999,0.8776665154542451
3807,0.38079445044189275,0.28366773887590013,0.9545940319094965
754,0.779978326916425,0.8430067721166569,0.8170719483710116
4004,0.3486396295889491,0.35038764705982495,0.8550158573374897
3087,0.8958928404357077,0.9869563958784934,0.787395326833731
2961,0.6033118944186789,0.7981953509597947,0.8760781490977989
2581,0.587320032797859,0.9999999999999999,0.6776999004937625
4126,0.8098769304898473,0.9999999999999999,0.6435700910423796
1108,0.5495363272598112,0.9999999999999999,0.6767937185104602
1309,0.2573189078732404,0.9372238238193921,0.38134506813688573
1955,0.698472516417398,0.9566802494972421,0.9669520254006005
2322,0.6333820504876494,0.9914331106611881,0.9127014753177627
3430,0.7565471230100126,0.9999999999999999,0.8343016357691435
401,0.7721138664050285,0.9827231844103387,0.8973650120282219
1425,0.8113170865735017,0.8571878602529367,0.7887968332268398
2824,0.8498021765715528,0.9187243831958872,0.6993688506650992
1252,0.7747263430087042,0.9215817157958727,0.8441688384205812
4282,0.7654170204310885,0.9239043627960991,0.6783717132060625
3801,0.67987321215483,0.9962742290055017,0.9346223978513877
3736,0.6949012456072862,0.8262339913598894,0.7057999742518255
327,0.6939529801216971,0.8973676099723972,0.711251135070675
1752,0.23587970779176537,0.5871750380154649,0.29544738565315953
1107,0.6679275888974187,0.9933096187214884,0.9384409247719054
3186,0.7763846331115857,0.9255033111342316,0.8642066209129131
1528,0.732312959613498,0.9964019405341066,0.7865029600528579
3417,0.7529903487771165,0.9401884341034054,0.7520644855102379
3185,0.7927868946963464,0.9734598415355352,0.9761652440542548
3943,0.5443052265812988,0.948985204193706,0.775518241760174
340,0.483477150969165,0.9598611179696931,0.5466583024806901
879,0.37402060854737196,0.5659153255537147,0.5837957818634876
3759,0.9707683640800001,0.9999999999999999,0.6512264311618665
3398,0.7510726462307854,0.8149119386439759,0.679360304266623
2532,0.6440513137503802,0.9999999999999999,0.530987088601846
4109,0.7473796243138268,0.9651619978169842,0.6467643660620122
3502,0.7225580814044658,0.9665566077093489,0.910708305234504
2732,0.7447764594683034,0.9407963409795642,0.7793531040664283
1466,0.8383185374999932,0.9759544733942828,0.9192088909636782
632,0.7478088865669495,0.9779927493908159,0.9437700018109489
4252,0.7896257138915842,0.9999999999999999,0.8947283441765126
4221,0.8501266241883308,0.9845928811891135,0.8515449848586052
4572,0.6352731765732847,0.9424974585405806,0.9121917043619663
2396,0.4465098808196668,0.6808029138662367,0.921645796895658
2310,0.8549980335180932,0.9999999999999999,0.8092243546666453
2659,0.8582346088832823,0.9999999999999999,0.21066200001128588
1067,0.8005982183946444,0.9861628815807623,0.7955959555694025
3669,0.662260616098299,0.8803921935902433,0.7290235667016294
3214,0.7044009564359662,0.9709839407009829,0.7591314444032708
1500,0.7954717072007192,0.9604911615108104,0.6659987457871273
400,0.7950386923548859,0.9872765261101962,0.8934212329031377
2172,0.8611583342418029,0.9863212438762322,0.7691621045902082
2359,0.7264587306183142,0.9999999999999999,0.8898212699377976
1545,0.796042074375147,0.9880853657913601,0.9445812488722871
2419,0.7331516789364857,0.8674780038177231,0.8890085148413505
3995,0.848359639493156,0.9869138253689583,0.9205663572629952
495,0.7821479290302719,0.9678558596603554,0.9429713073294756
2904,0.6693161908740669,0.985956840314613,0.9243087443281304
4554,0.6513928484251724,0.9835098874265443,0.8687224322735911
3203,0.4953686007712902,0.7915356204481482,0.6788708932916652
521,0.6995455445378554,0.9809948217232202,0.8491859574838534
4449,0.4443782742001461,0.980010591542772,0.5523666661674667
675,0.6328162453213392,0.9699145695014652,0.8939385551298307
3678,0.6013073635538574,0.8847463053054775,0.6292923437804112
1730,0.791044256553835,0.9999999999999999,0.8707212738188115
1177,0.6648218257144615,0.8519891496285296,0.8365521560187514
4482,0.551021614085991,0.8702008136075782,0.84531804826967
4510,0.7244837546908557,0.8142818951028589,0.7245877490339845
3451,0.6591613682725156,0.9603719640841125,0.8363114505593572
98,0.5480257963869445,0.8523603644716743,0.7892753684029543
3361,0.6679780727620511,0.8137148559158532,0.8016868722981669
1741,0.7406866589518332,0.9705701553483032,0.8261228535260567
2420,0.5792858549583634,0.7689460052685263,0.6466921854138705
316,0.654267070116019,0.9513333934996532,0.8158441711306432
3525,0.7999466143111026,0.9383340627080633,0.7281324327145535
1001,0.13378378632123977,0.15348882353842663,0.4554918831314798
926,0.6254254835128029,0.7410197510136037,0.9471455778503421
1128,0.6489575508398234,0.9999999999999999,0.7295745908859272
3711,0.697404716242337,0.9013692378686818,0.9328535708969872
2883,0.7451860238676343,0.9999999999999999,0.6165782746977255
4384,0.8718882893111991,0.9999999999999999,0.8097547464481276
1853,0.42688113152284246,0.9999999999999999,0.6763158303794856
3651,0.43818576365964246,0.485809546351622,0.6095882845108942
3202,0.586691456643588,0.690507287219822,0.6710969293912104
2268,0.6193001112001474,0.9554014313908125,0.6743354154083068
2134,0.6459316818286464,0.9999999999999999,0.7014021755896178
473,0.7401213134270327,0.8766681254161265,0.682433390405591
2490,0.8060727135858589,0.9416562652721702,0.8152854302845978
3842,0.5605591891694258,0.9999999999999999,0.6667551944797809
339,0.8430423876768559,0.9275688322568668,0.6866674801844503
1762,0.6642440240913244,0.9811106135091551,0.8360660968491114
1774,0.6408933760741892,0.9982937739778396,0.8988460293328298
4253,0.6409421708549973,0.989994227438907,0.8203475223888641
87,0.6724252793738749,0.9999999999999999,0.6374220445716259
4349,0.8519315616458708,0.9999999999999999,0.6791883341635272
2548,0.8897155642612894,0.9999999999999999,0.7836095385902258
280,0.6176711656113335,0.7179192897195624,0.9659393650557726
150,0.626891444608033,0.9574363017465827,0.2891075710429396
816,0.6440380981862325,0.9838708853474006,0.8332405122875157
4423,0.79098392283922,0.9833889871794653,0.8058228656979065
3059,0.6695884242828359,0.9413020786328393,0.792496637216364
3418,0.6040079527621706,0.9817423598706537,0.8229753211383517
1298,0.5150243583733615,0.8953344424370083,0.48675082474293463
1257,0.7038932642974302,0.9999999999999999,0.8749695736451273
2666,0.5776364151886341,0.9999999999999999,0.815567915908098
2800,0.8160750230827433,0.9999999999999999,0.6962222190824194
3851,0.27574927836454477,0.7246539443279904,0.43933005889293986
1970,0.6639705303557514,0.819313729329889,0.8368052388056153
1015,0.7406300070327633,0.8819094065500687,0.8918618711521822
646,0.705073076214232,0.9525372875093016,0.9176066670243488
3165,0.8330149127394687,0.9837482822799403,0.865103561841515
1630,0.7581414850443428,0.9669073887079168,0.955067424364578
4254,0.7828617153953569,0.982094843689603,0.9101641904559776
2024,0.6569598248133396,0.7959050575468146,0.7966098503893753
2011,0.6960434551352198,0.9999999999999999,0.7309874797317144
4433,0.8283404663502768,0.9999999999999999,0.8392807442099368
551,0.6161631041223151,0.9912560173415227,0.7029111765493392
3568,0.770517475236356,0.8102666446435228,0.7626464603405336
1852,0.6380587722346726,0.9619641011407193,0.7214213610219051
1817,0.6540849123498996,0.8560520790585445,0.8670215271210975
372,0.8362101401363943,0.9286347978156219,0.7774147850485804
3367,0.7767635362961672,0.9002368623150524,0.928626809237352
3828,0.7937905790656136,0.9557198588021337,0.727106897100325
3852,0.3903465444421945,0.40606306225000466,0.8130150714687281
1933,0.17373017387733192,0.026536752823701826,0.6298810079421193
1543,0.8233994288678973,0.9999999999999999,0.774428110012368
4059,0.7941051708383385,0.9456936523964642,0.80636476150981
3576,0.5483455024732241,0.8839664135707971,0.8406994028030721
2119,0.9013735859421753,0.9999999999999999,0.7329966444297777
1998,0.5432709208026022,0.9540000102169223,0.8003314818627436
3534,0.718159490587316,0.8084275986316135,0.6034889109036985
2143,0.7413730793310634,0.9447485870847884,0.953121988482811
1093,0.7850798986226987,0.9791404503278779,0.9669193771876412
4013,0.801554916448815,0.9572915620141639,0.8773000728596743
2511,0.6747324775340618,0.9999999999999999,0.8080289414777819
4283,0.7572756394726426,0.9921585121436635,0.8513792004137481
808,0.8240650425802379,0.8944864378870722,0.8140886167163928
3519,0.2117760038399329,0.09376410148128345,0.6680890872874816
4203,0.45543993168449337,0.9560638285191762,0.551430108306473
544,0.8390693638615608,0.9303171843524428,0.7738417030292366
2104,0.8113704451880525,0.9462351492777487,0.7201712760958918
187,0.3700451407500225,0.8463494085253404,0.3583966238190417
2085,0.6408418595974593,0.9999999999999999,0.7790015901212926
374,0.568587535407843,0.998951062645059,0.7259367043824043
4487,0.6787917127890123,0.8984982827056452,0.5511822904799009
1165,0.8556740390120191,0.9999999999999999,0.17437510317950378
1415,0.5377335438648757,0.9681180939990904,0.7393582413327471
4454,0.8362515270005585,0.9665838528354512,0.8573521719165214
3573,0.6200953836232791,0.8655657365294135,0.9312809162295366
4,0.5978819142402693,0.8152797478463579,0.8922710288785625
3806,0.66434245710432,0.8691672016360698,0.7820633709501073
2614,0.3541252459833194,0.4557428468772827,0.7700869196239857
3803,0.8261955390381989,0.9432415910472515,0.8116761063652134
2203,0.7853989906351072,0.874071324334495,0.7651324705238698
506,0.8328042615809691,0.9999999999999999,0.7307733303396229
2875,0.7589693626056045,0.926836619492866,0.8848527441292147
7,0.882999714340707,0.9724364464863152,0.7524582543840668
517,0.4807169572457911,0.9999999999999999,0.6347325675471924
1755,0.6340015463724232,0.9700729317969351,0.7261658292229789
1249,0.6493780581145213,0.863902081016788,0.7333525057365617
1265,0.6236375610183528,0.990726440202908,0.7673874064946746
1301,0.6995336495743253,0.9999999999999999,0.8067446680250994
2852,0.66434245710432,0.8691672016360698,0.7820633709501073
3238,0.24886829006293354,0.16229410773063424,0.7990490601999449
2070,0.5799444339063432,0.9704713917661821,0.6233658528575028
2238,0.8410128994592173,0.9822770454704125,0.8584608101679589
3706,0.7624177862832361,0.943025332858814,0.6976307546242189
806,0.8186211169392604,0.9175817907199694,0.8731283573674808
3700,0.8082762829066953,0.9999999999999999,0.765456780751453
759,0.6398404605508882,0.9999999999999999,0.6549050658058289
4353,0.49613624675899926,0.6794031955127274,0.747479236954629
1417,0.834338369074542,0.9145167140334535,0.6595277356616767
1489,0.7793560342454983,0.9800276197465861,0.7354577681458201
63,0.6741701178847755,0.9750775208978631,0.9247863705082628
1903,0.6713279539071327,0.9318054493657845,0.23603881871512755
3181,0.8412444119569936,0.9805759279093963,0.9340779821809027
3069,0.3717955228307296,0.5599707796022552,0.7415735373294723
148,0.8303492078190665,0.9246484953027697,0.902327937710173
2209,0.906917737047359,0.9527858992849857,0.6914476377240437
4330,0.6089928966311685,0.7813902166157806,0.7886937124723317
701,0.42410824304975825,0.9999999999999999,0.6775045046164763
174,0.6808490553333201,0.9685489075555843,0.7543125285336536
1898,0.5476974955854906,0.9454893139506965,0.8169821650524858
2287,0.5172354262527633,0.7643381733164639,0.7096474221465725
950,0.7948099041656985,0.8774156635635603,0.5897924430133492
3895,0.6846187312208517,0.7945070420136872,0.7492930207268675
2505,0.8491248012779905,0.8865223469632751,0.9028157403967931
3791,0.7636438711837225,0.9999999999999999,0.9231703257954975
484,0.9052717883502973,0.9884412552510723,0.7420639846373642
2057,0.8178615831570523,0.9762184105533994,0.9449824735578747
3020,0.7661159693933205,0.9786687690822308,0.6874602281763034
2615,0.6967638652022478,0.9976722445386291,0.8137525440752793
3102,0.7926479174845255,0.9519889793464916,0.8794549163962175
332,0.8026540657274329,0.9489545534268408,0.7310020144535396
326,0.6888485805639312,0.9981490342454206,0.5543731915662713
2391,0.8301660890213381,0.9520332526764078,0.4755082087264344
734,0.8905023604329615,0.874679231210654,0.3462075132934901
4073,0.6720564985210825,0.9358751900773251,0.6727117519605461
3338,0.25539010374540017,0.5160652588882967,0.5288272879610143
4250,0.7783607341100113,0.985798478019143,0.730570615407512
4277,0.7160070988538224,0.9999999999999999,0.8259564666691686
96,0.8406469506822344,0.9999999999999999,0.8244213565997589
3914,0.7999341052971182,0.9740949935377964,0.9236881299376303
3465,0.47533780615424026,0.660128971615687,0.7377568045157474
4255,0.8466640734728798,0.9999999999999999,0.8007496077051399
4212,0.8412685239877179,0.9193765634019625,0.7755271751586641
2213,0.7617723481687572,0.7951728447828136,0.7612100994499067
3022,0.6114191953717475,0.8897934649159401,0.73803722525168
2671,0.48678403817220917,0.8490006998591767,0.2698331313836595
3684,0.8248286856595667,0.9999999999999999,0.7032335880383054
1167,0.7224601362445592,0.7838201413000351,0.6505683496935359
2579,0.7385206292251075,0.9999999999999999,0.6543652809425882
468,0.7721028645546563,0.8910756886631327,0.85903344754295
4434,0.658775970193172,0.9621786565087754,0.6188104422884548
4553,0.5421140011839937,0.9999999999999999,0.4892883357831146
3066,0.6621885063510026,0.9403740415249776,0.9583527279913799
3755,0.5764689873679444,0.6350719697034196,0.8160720045026075
2407,0.726499132648135,0.9100672443768613,0.7686794476315164
131,0.709742754901545,0.9644008371064995,0.8966846548101619
159,0.8804866290493726,0.9999999999999999,0.7361191984352002
23,0.8693426527473117,0.9798420123250139,0.8940681119478646
1059,0.7358665743895291,0.9999999999999999,0.5912948477380331
2528,0.33266853514282124,0.41375129627201523,0.6905060070122819
4514,0.769997708459707,0.8960428157156696,0.9214859265552762
1547,0.6895370664292969,0.9741205358435173,0.7396175989766103
2179,0.6823742317127078,0.9999999999999999,0.5532578194184845
715,0.7738903465105119,0.9818922080642166,0.8651083084125257
1236,0.7796631506830599,0.9613476801626532,0.8506116976589659
416,0.7494203044627482,0.993500334604205,0.7402259219068958
4132,0.5755814616530622,0.9999999999999999,0.8506856338942497
317,0.5998244368803097,0.9999999999999999,0.8235449557322443
4398,0.7641772635459564,0.9635034507655028,0.5951531638659113
1863,0.7054950275230932,0.9442786086595228,0.9292505486310088
619,0.7676286752038318,0.98942548543152,0.9034700781705067
633,0.8045050116084033,0.9721333444584265,0.7315427301374577
2170,0.16498894422628818,0.551322154885136,0.30517447818642784
1860,0.8178138303507337,0.9655808916308078,0.8275893818462514
342,0.8043491224745561,0.9999999999999999,0.8851595658071285
676,0.7861467714819214,0.9999999999999999,0.6403034713178977
672,0.7017939790452011,0.9714845698931137,0.7589744652470378
3050,0.5138237563371543,0.9953870595867936,0.544492861323947
3077,0.6598785990760209,0.8040394305087516,0.769611321869131
2878,0.6860118081583769,0.9050796834797473,0.733028067224101
4527,0.6635556914438251,0.9999999999999999,0.8030083173999454
4450,0.6829927679011861,0.9803307217744749,0.7470193096825395
658,0.7032424714833457,0.9513470160627046,0.9597501266577626
1570,0.6871477775972638,0.9142902389227275,0.6233808895399222
3869,0.6625400694852609,0.9671798399689405,0.9795737725637055
3577,0.32237913316584754,0.43477091105998855,0.7338978790563206
1665,0.32103302349323726,0.9999999999999999,0.1630116160077204
305,0.6631309307446317,0.9122706939503898,0.6806410610481504
1811,0.751455768097646,0.9010644330204117,0.4800440514595301
1413,0.6880080723806729,0.9999999999999999,0.8224954188876408
256,0.7613840378509972,0.9929247813152923,0.9682472567736433
1174,0.6113232021956571,0.9999999999999999,0.5428079712905398
1857,0.4292931675240893,0.9999999999999999,0.6254299877212448
3853,0.689402961953781,0.9999999999999999,0.8611885312375906
4547,0.784264264057157,0.988020658616867,0.9382209365153662
136,0.9442760426034641,0.9935480135748839,0.7771595979360952
2248,0.5964188999435011,0.7778568643243803,0.9342100742700659
101,0.7296374453435578,0.8648794999157104,0.8476677379473909
1806,0.7619555919370494,0.9912475032396156,0.771263822166995
4024,0.8937275269028707,0.9272674330493594,0.7518897392750603
613,0.8534083186280458,0.957237071761959,0.6549004269871856
488,0.8352261744744008,0.9999999999999999,0.6250888102653684
3517,0.8206968693150186,0.9608521594316667,0.7105622253962407
3190,0.6830004127911858,0.9929945969509298,0.8783333798145936
1674,0.42466575128174655,0.4725156276340502,0.9401979942040555
854,0.8304800474842599,0.884685003771747,0.26042880559050796
2538,0.8101995109932109,0.9999999999999999,0.8631842944759498
1275,0.6712840794483211,0.984732512460388,0.740530832382857
406,0.6751165499939852,0.9999999999999999,0.37877231279673973
4418,0.6126110843078093,0.9176482007148438,0.9170500698285948
3109,0.7194574996559792,0.9840667096912615,0.8085450091482116
4110,0.706615953456403,0.9799407759071349,0.8816831398062182
941,0.5622251345090757,0.989895463856786,0.8556336585260922
4228,0.6579679076727193,0.9606546322674244,0.48837244133635127
2285,0.5841316821122592,0.9284151339864216,0.6948843059067862
1357,0.6594960140950888,0.9295628349234836,0.6615280860738526
2370,0.7446059561301631,0.9569254556321635,0.9262881327540475
1079,0.7493698572685007,0.8018138442702648,0.7562171390754922
1359,0.7306928739069475,0.9668324646111354,0.9518534524792772
2860,0.64805929135832,0.9214114337577329,0.8777775377529826
1783,0.7770087358071706,0.9396094751737302,0.807526130278746
2885,0.7033274669834487,0.9677996665877692,0.9248481858076998
3702,0.618672964102099,0.9095938603108328,0.6097969655878486
3116,0.6448003940687971,0.9999999999999999,0.8347164478150297
2393,0.7841412282861165,0.9222713580503387,0.9644951694162114
1427,0.5963728770987134,0.9898648130899207,0.6178009652545347
1181,0.7972047216709951,0.9999999999999999,0.44440932750920625
4543,0.78820530745834,0.9999999999999999,0.7607340483886165
2654,0.5475211987634917,0.9362089428720789,0.7087152862630555
1701,0.6058477914581576,0.986889985883619,0.7649097032346002
3955,0.32237913316584754,0.43477091105998855,0.7338978790563206
3530,0.6708077264384199,0.9895753336250831,0.9086665478624545
3621,0.6249389316762722,0.9999999999999999,0.7388124397044422
2856,0.6807450779257546,0.9517931550026307,0.8962148408034911
1922,0.7830784294218499,0.9572609112472988,0.9163593413857019
655,0.8387298632938095,0.9696387125996787,0.6622255864177122
184,0.9100586024690384,0.9999999999999999,0.7421927849855541
3377,0.7660524537062735,0.9614379296428673,0.6828967317149677
4209,0.29328451285362167,0.31011083657862504,0.7456131538179149
3547,0.7639973221759183,0.9832731953935302,0.6853004699734404
2716,0.8034135759367197,0.9999999999999999,0.6875319102434299
2087,0.5977332315439977,0.8942514486744394,0.7908239314784091
3729,0.6775856580797176,0.962434079565985,0.7555456236058433
1587,0.7224310418925902,0.8423750257551582,0.5938539027731979
1147,0.46356219357654116,0.9611229078723088,0.48438197562103147
3318,0.718971121666706,0.959030141623571,0.6670031938090559
776,0.5815474089058098,0.7012623007487301,0.7900023583058664
452,0.7240587268687598,0.979256242113813,0.9787755083027934
3536,0.7129815148987207,0.955428676516915,0.8985720707035325
2580,0.7299465521523855,0.8797757726121774,0.7877524730820491
2108,0.6198436077521962,0.9819569152387096,0.8071160123824024
954,0.6507453787304444,0.9598151418193953,0.7643941995787038
570,0.6456635072948306,0.9315040501582771,0.8402904496578387
3358,0.8696852291946103,0.9699333005256604,0.7416854243041935
4533,0.6837670032488389,0.9491912454598549,0.8469693328259258
3395,0.6837083473957549,0.9196387977406978,0.7130796452431487
391,0.8481515423767195,0.9768399399926097,0.7179293204169577
4428,0.6451933139711844,0.9999999999999999,0.5692304253434575
282,0.6667736596395629,0.9760259918503017,0.848322129080457
1070,0.44572804764258056,0.6984100766098887,0.7631555681374278
3903,0.7430906804557004,0.9557573208505247,0.7202852401643907
873,0.5192651401196186,0.6612766725527491,0.716054809003777
4187,0.6989715765065291,0.8735911289869408,0.81252921045162
1034,0.5811044814475216,0.8835730620626944,0.8807283887606847
3667,0.6664838921533093,0.9999999999999999,0.7001384079205122
828,0.739186955662538,0.8691808241991209,0.7291936681809006
2320,0.703386989765063,0.9325836382800831,0.7161035948118308
2974,0.42826558821386607,0.5852900158532578,0.9549081981583591
3798,0.2136104177587378,0.08818395909144305,0.8098694671498243
4288,0.5786807530977441,0.9797619797670881,0.8109678942825789
2775,0.7295429618674495,0.9282090927202725,0.8020740116302085
2933,0.6383511170964068,0.9999999999999999,0.7349962579623364
809,0.7631122726817051,0.9780438340022578,0.8369275580648112
1082,0.7079833380972721,0.9784610249957003,0.8604393829645995
1444,0.39136795617460285,0.38164972644190553,0.7588963838067591
2380,0.7349188055583254,0.9999999999999999,0.7616289846790356
2124,0.8490455776810247,0.9291439411096599,0.8410065549239332
1751,0.3767757866916496,0.5694095129763427,0.694831308130468
2790,0.8783695690497736,0.9999999999999999,0.8301063048838075
3867,0.7051601321031239,0.8146786522517243,0.22723118955934773
1386,0.814444159076016,0.9649287114247328,0.9734163603852926
3023,0.6622636208527525,0.9612846758085417,0.5269655329976406
2629,0.7139985967828074,0.9353439101183291,0.9127583892812046
3836,0.43252928568634974,0.43968354786032104,0.6129276114128781
3988,0.8284210694206747,0.9920342062558215,0.7142330802168206
392,0.7035686223324823,0.7333451395546443,0.700973203491698
3142,0.260677854751896,0.2544047706215804,0.6645127709553249
4363,0.6117901796017565,0.9999999999999999,0.7201414578127847
1782,0.2625022926335566,0.1700283179029426,0.7082578059108926
707,0.7412134768704933,0.9874025348184196,0.7632894565899837
3007,0.6695609274278166,0.9999999999999999,0.6762560129489223
3466,0.5466567380931978,0.6857479042538154,0.6016141904647747
1143,0.8022600191146269,0.9778786604252624,0.8891614289351839
4242,0.7917054997853171,0.9286875852474453,0.937150663977437
1399,0.46674895212685663,0.6394958970542911,0.8965912801974445
1341,0.7194574996559792,0.9840667096912615,0.8085450091482116
2638,0.4226891669170513,0.9999999999999999,0.23409731660473865
2014,0.6785325631948257,0.9897813748912322,0.9290588027197031
1841,0.624165177640389,0.9999999999999999,0.5353105844103352
3278,0.7318794102861391,0.9681538532271,0.7217619133814648
1909,0.7008168861221592,0.9999999999999999,0.8732945037663462
4123,0.6295766833490767,0.9942461699312569,0.8808407804616802
1560,0.9490791497260632,0.9999999999999999,0.6984024595311547
3944,0.8220325183066296,0.9485441737149239,0.715369726786389
928,0.5545689353645223,0.9999999999999999,0.7161410550948528
1507,0.7431570262452164,0.9999999999999999,0.6552259342902271
3751,0.40487587124971436,0.6330592360126076,0.6823855083355597
1798,0.8348668779344074,0.9110174181496812,0.65807521067706
4474,0.7529420827069903,0.9801348974306142,0.9759109584009777
2882,0.49198035053744993,0.9999999999999999,0.1501664201480999
2653,0.8442577082583155,0.9890866241756219,0.6162691044029203
2692,0.8713495512057793,0.9314478570856909,0.8433110926672271
1006,0.586536399565495,0.573004166801473,0.943768676791541
4355,0.8422915834569987,0.9627916718460786,0.8950117697613291
2518,0.5904704423628074,0.8067962967062344,0.6417052684191082
1395,0.5813552961961618,0.9999999999999999,0.6467834745462588
2154,0.6210073171114222,0.9296258392775952,0.39184304873507414
1222,0.7646601471307578,0.863902081016788,0.9305408604658325
3823,0.8175255024947191,0.9999999999999999,0.6415626943081643
1382,0.6067354281955214,0.8199965603028293,0.7516315809536873
3604,0.5987842885236495,0.8584871122039434,0.774987780014841
1278,0.7733083803922117,0.9999999999999999,0.49102904946076276
2822,0.9158303181089048,0.942310148298627,0.6222961868926826
1335,0.916654946713554,0.9999999999999999,0.22842423302529247
1567,0.6567278653332117,0.8087289978391207,0.5426014348681059
3913,0.6909190653570284,0.9844583583789831,0.7797423245428328
105,0.836279594164422,0.9999999999999999,0.9051604754005491
609,0.7084544522712718,0.9908711799353268,0.7389764614416774
3893,0.649086139860272,0.9999999999999999,0.8790519397144336
1124,0.764813941600304,0.9999999999999999,0.8154629268509128
2326,0.6794614434821703,0.9999999999999999,0.7738765166255899
3994,0.494023989113651,0.9999999999999999,0.7288273024437295
3921,0.8231458554823802,0.9711440058168342,0.6766626866970582
2682,0.7034187177446017,0.9508549009724806,0.6575787482025652
4405,0.7720683471062054,0.9930371674604647,0.7995518406038702
4281,0.8105754981399408,0.9562204879942647,0.8451312256941308
1322,0.7003504432419166,0.9777986278673366,0.8544681846899533
2105,0.7130258598677833,0.9999999999999999,0.7441865125604696
1566,0.7175871211856139,0.9273661966314807,0.7252177447326746
1048,0.6768513275214797,0.9782073047588721,0.5735336749523223
4058,0.6557926879420662,0.9999999999999999,0.6167300812642862
2341,0.7817997907349624,0.9999999999999999,0.9343495628551746
295,0.7416285674456168,0.7858873652430519,0.692083012211131
847,0.4894603749037555,0.9963559643838088,0.7446525495367387
1281,0.5940245521287036,0.9221794057497431,0.5698435476417292
2968,0.8346341437511734,0.9999999999999999,0.8180997737924542
2062,0.7652743655766624,0.9999999999999999,0.8357262021202982
3000,0.6924326161658781,0.9559122775052319,0.6752829075073958
1365,0.6533230435564402,0.8541210807460397,0.9474086428220123
463,0.717830013201424,0.965965729037004,0.9012615553842429
1578,0.7188959245802288,0.9065968964395726,0.5710071332333702
3941,0.8066841643328518,0.9448745957930119,0.8872645352093083
2283,0.6178743231533183,0.9999999999999999,0.8069816350364492
270,0.38323631437959005,0.46786692799283436,0.8568917090312067
20,0.7758261626811759,0.9662092323515438,0.6455115684683743
1475,0.5137742161326541,0.49919712019017093,0.8486416817067939
2227,0.7020368479907461,0.9999999999999999,0.8666151979566821
1910,0.5511705980445255,0.9356078472774455,0.7311786892792047
4422,0.5922003043370693,0.9999999999999999,0.6940785722704828
2084,0.7723584217547111,0.9915029262968252,0.9285589789446926
500,0.7320833320558046,0.8804688205074062,0.7005344216544234
616,0.8049197422362823,0.9999999999999999,0.7542122874450967
1611,0.761302632330097,0.9335559487178612,0.8174754830354103
3294,0.8565912166753594,0.9491691087948969,0.8874756930485939
