,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,CGtime,Sw,CGtype,time
1204,0.364974466806849,0.34635025533193153,0.8952170861325579,0.5217952857604132,0.9400000000000002,0.11698931909212273,0.20010005002501252,0.06436436436436432,0.7777777777777778,0.0,0.0,0.1111111111111111
77,0.35616301191549016,0.1543005907679984,0.47077108192118716,0.534711010655473,0.76,0.7051068090787715,0.797898949474737,0.3071071071071072,0.9555555555555556,0.0,0.0,0.2222222222222222
4233,0.8947631921497947,0.4495844597977371,0.5730472275142886,0.168873103002906,0.52,0.5026702269692924,0.5622811405702852,0.11371371371371386,0.9638888888888889,0.0,0.0,0.6666666666666665
3618,0.7830179233002903,0.5407029137879242,0.9363280858317456,0.3312883435582822,0.6933333333333334,0.9112149532710281,0.4872436218109053,0.28138138138138147,0.6972222222222223,0.0,0.6666666666666666,0.7777777777777777
1996,0.8760388505056573,0.7846200060078101,0.300110297804071,0.2237649338069099,0.8800000000000001,0.19576101468624818,0.19209604802401214,0.4446446446446448,0.0,0.0,1.0,0.3333333333333333
703,0.30870131170521675,0.7411635125663363,0.824125137872255,0.4074911204391346,0.44000000000000006,0.6228304405874499,0.7733866933466733,1.0,0.4916666666666667,0.0,0.0,0.0
3843,0.6295183738860519,0.9773705817562832,0.7770981650456232,0.4133031966419115,0.8500000000000001,0.522029372496662,0.0995497748874441,0.5872872872872874,0.7055555555555556,0.0,0.3333333333333333,0.8888888888888888
1881,0.7519775708420948,0.3654751176529488,0.6434372806577761,0.36486922828543755,1.0,0.8015687583444591,0.4112056028014006,0.8476476476476478,0.7527777777777778,0.0,0.3333333333333333,0.8888888888888888
4164,0.6015820566736758,0.36016821868428955,0.30622681239346233,0.11527284468840812,0.5733333333333335,0.866154873164219,0.2366183091545775,0.400900900900901,0.0,0.0,1.0,0.6666666666666665
3640,0.19755682387103235,0.6487433663762892,0.26060362980046126,0.9263803680981596,0.13,0.4222296395193592,0.131065532766383,0.9105105105105107,0.4027777777777778,0.0,0.3333333333333333,0.8888888888888888
2930,0.5867627916291179,0.3695804545909682,0.7694775894916274,0.1411042944785276,0.32000000000000006,0.4968291054739653,0.8674337168584287,0.35475475475475493,0.6166666666666667,0.0,0.6666666666666666,0.1111111111111111
639,0.7266446380294382,0.5218784419745669,0.6611852000401083,0.8844042621892153,0.19000000000000006,0.4547730307076101,0.5292646323161581,0.32692692692692704,0.0,0.0,1.0,0.5555555555555556
2317,0.7631921497947332,0.657454691098428,0.43968715531936226,0.9780432676783984,0.6200000000000001,0.7456608811748997,0.6488244122061029,0.5355355355355356,0.4277777777777778,0.0,0.6666666666666666,0.5555555555555556
4372,0.09582457194352662,0.7878241714228497,0.8379624987466158,0.6406199547949628,0.18000000000000005,0.6935914552736981,0.9814907453726862,0.9916916916916918,0.0,0.0,1.0,0.1111111111111111
1390,0.13177130269350157,0.9705617302493241,0.7296701092950968,0.8640619954794965,0.7133333333333334,0.0822763684913217,0.09704852426213106,0.26626626626626626,0.7027777777777778,0.0,0.3333333333333333,0.2222222222222222
1376,0.6983078001401823,0.14178431961550014,0.8341522109696179,0.18889247659024863,0.15333333333333332,0.027703604806408544,0.9104552276138067,0.03343343343343341,0.4083333333333333,0.0,0.3333333333333333,0.7777777777777777
1905,0.2484229498347852,0.6378291779313107,0.12944951368695476,0.8123990958992574,0.10666666666666669,0.14836448598130836,0.8594297148574288,0.8470470470470473,0.9555555555555556,0.0,0.0,0.5555555555555556
1788,0.7312506258135576,0.7846200060078101,0.6810388047728868,0.6625766871165645,0.5166666666666666,0.6695594125500668,0.44272136068033996,0.4139139139139141,0.9972222222222222,0.0,0.0,0.2222222222222222
3623,0.8110543706818865,0.19925903674777212,0.5931013737090144,0.9105586051017113,0.12,0.27586782376501995,0.718359179589795,0.8691691691691694,0.0,0.0,1.0,0.2222222222222222
2405,0.5923700811054371,0.030840092119755684,0.4084026872555901,0.3296738779463997,0.6900000000000002,0.9412550066755674,0.05202601300650356,0.22352352352352356,0.6972222222222223,0.0,0.3333333333333333,0.3333333333333333
3405,0.27505757484730153,0.30149193952137776,0.3801263411210268,0.13722957701000968,0.3933333333333334,0.6655540720961282,0.14357178589294683,0.2805805805805808,0.36388888888888893,0.0,0.0,0.4444444444444445
936,0.0666866927005107,0.41163512566336236,0.9798455830743006,0.6206005812076203,0.9366666666666668,0.18424566088117478,0.39919959979989983,0.8589589589589592,0.888888888888889,0.0,0.6666666666666666,0.6666666666666665
2212,0.48483027936317213,0.5976769800740963,0.9787426050335907,0.6157571843719729,0.3900000000000001,0.4055407209612816,0.6248124062031013,0.6860860860860862,0.0,0.0,1.0,0.2222222222222222
3289,0.8964654050265346,0.5418043456493442,0.8140980647748921,0.040684533419438146,0.8466666666666667,0.8195927903871829,0.3511755877938971,0.3155155155155158,0.8416666666666667,0.0,0.0,1.0
648,0.23029938920596782,0.32452187844197455,0.9476586784317658,0.19179851469163708,0.13666666666666671,0.9170560747663552,0.18159079539769873,0.2724724724724725,0.7138888888888889,0.0,0.0,0.2222222222222222
688,0.7405627315510164,0.031541003304295594,0.678832848691467,0.4711010655473038,0.9099999999999999,0.45393858477970617,0.8164082041020508,0.3306306306306308,0.4444444444444445,0.0,0.0,0.8888888888888888
3008,0.026234104335636332,0.8399919895864624,0.7250576556703098,0.10461737164998389,0.12,0.7690253671562082,0.22961480740370188,0.598898898898899,0.5722222222222223,0.0,0.3333333333333333,1.0
1027,0.971062381095424,0.1769300090117152,0.7991577258598215,0.80755569906361,0.10333333333333339,0.6248331108144192,0.4117058529264632,0.44254254254254266,0.5111111111111112,0.0,0.6666666666666666,0.7777777777777777
1802,0.4877340542705517,0.19104836287173327,0.37040008021658477,0.5640942847917338,0.2566666666666668,0.7947263017356474,0.273136568284142,0.9592592592592595,0.0,0.0,1.0,0.0
3545,0.24131370782016626,0.14999499349153897,0.802266118520004,0.5434291249596384,0.9433333333333334,0.4737983978638185,0.1730865432716362,0.6135135135135137,0.0,0.0,1.0,0.1111111111111111
575,0.5085611294683088,0.11815359967958347,0.04612453624786924,0.7739748143364545,0.7433333333333334,0.7807076101468624,0.5267633816908455,0.6810810810810812,0.3472222222222222,0.0,0.6666666666666666,0.1111111111111111
3058,0.4089316110944228,0.33463502553319313,0.3858417727865236,0.12140781401356152,0.8266666666666669,0.4292389853137517,0.3696848424212109,0.1318318318318319,0.0,0.0,1.0,0.5555555555555556
2927,0.2663462501251628,0.5379993992189847,0.0047127243557605536,0.1362608976428802,0.5433333333333334,0.8032376502002669,0.31815907953976996,0.4002002002002003,0.2972222222222222,0.0,0.6666666666666666,0.4444444444444445
2471,0.364273555622309,0.7461700210273355,0.10117316755239145,0.3910235711979335,0.040000000000000036,0.5307076101468624,0.6803401700850422,0.4297297297297298,0.9777777777777779,0.0,0.0,0.1111111111111111
1216,0.964453789926905,0.5830579753679783,0.16624887195427654,0.3816596706490152,0.45000000000000007,0.8466288384512684,0.38719359679839904,0.06756756756756754,0.675,0.0,0.3333333333333333,0.7777777777777777
2519,0.24672073695804553,0.9846800841093419,0.16103479394364784,0.3254762673555053,0.5433333333333334,0.11198264352469955,0.4197098549274636,0.3440440440440442,0.9750000000000001,0.0,0.3333333333333333,1.0
1206,0.3885050565735456,0.055772504255532186,0.5706407299709215,0.8685824991927672,0.8266666666666669,0.415720961281709,0.8694347173586792,0.9934934934934936,0.3527777777777778,0.0,0.6666666666666666,0.2222222222222222
3599,0.4972464203464504,0.2733553619705617,0.21437882282161835,0.9225056506296415,0.0,0.46278371161548737,0.22311155577788888,0.04884884884884899,0.9194444444444445,0.0,0.3333333333333333,0.7777777777777777
259,0.08981676179032744,0.4147391609091819,0.77258598215181,0.19309008718114304,0.6500000000000001,0.010514018691588745,0.5577788894447222,0.7030030030030032,0.6638888888888889,0.0,0.6666666666666666,0.3333333333333333
1727,0.8473014919395214,0.47101231601081406,0.03038203148500953,0.11107523409751371,0.8966666666666667,0.15387182910547392,0.47123561780890455,0.0774774774774778,0.5916666666666667,0.0,0.0,0.8888888888888888
2701,0.5976769800740963,0.058075498147591866,0.7550386042314248,0.7077817242492734,0.3966666666666667,0.21745660881174889,0.06353176588294174,0.31861861861861884,0.25833333333333336,0.0,0.0,0.1111111111111111
4467,0.7169320116150997,0.38189646540502653,0.06256893612754437,0.7665482725217954,0.6233333333333335,0.0028371161548731427,0.9044522261130568,0.561961961961962,0.4416666666666667,0.0,0.0,1.0
3136,0.06918994693101033,0.1771302693501552,0.5894916273939637,0.9641588634162092,0.3333333333333335,0.667056074766355,0.06753376688344215,0.9246246246246248,0.9694444444444444,0.0,0.3333333333333333,0.1111111111111111
2155,0.008010413537598904,0.16521477921297686,0.6155620174471073,0.4785276073619632,0.6066666666666667,0.3406208277703604,0.8029014507253622,0.6133133133133135,0.4861111111111111,0.0,0.0,0.0
94,0.200360468609192,0.964754180434565,0.15321367692770477,0.42363577655795936,0.41000000000000014,0.3157543391188251,0.24712356178089045,0.6371371371371373,0.9444444444444445,0.0,0.0,0.1111111111111111
3246,0.26284169420246317,0.5280865124662061,0.6290985661285471,0.024539877300613494,0.44333333333333336,0.02369826435246991,0.2726363181590794,0.5297297297297299,0.5555555555555556,0.0,0.3333333333333333,0.0
1312,0.7259437268448985,0.9979973966156004,0.2726361175172967,0.9237972231191475,0.8233333333333335,0.1518691588785046,0.6803401700850422,0.8836836836836839,0.0,0.0,1.0,0.5555555555555556
349,0.6776809852808652,0.12776609592470212,0.36769277048029686,0.9999999999999999,0.01333333333333342,0.6865821094793056,0.9414707353676834,0.7553553553553556,0.9305555555555556,0.0,0.0,0.3333333333333333
91,0.5531190547712026,0.19965955742465205,0.8608242254086031,0.7187600904100742,0.4733333333333334,0.34028704939919874,0.6748374187093544,0.5441441441441444,0.2888888888888889,0.0,0.3333333333333333,0.6666666666666665
3908,0.17592870731951538,0.3175127665965755,0.47197433069287076,0.8453341943816596,0.6966666666666668,0.7666889185580774,0.8694347173586792,0.05835835835835845,0.7111111111111111,0.0,0.3333333333333333,0.5555555555555556
3207,0.2855712426154,0.7851206568539101,0.743908553093352,0.9360671617694544,0.7533333333333334,0.4798064085447262,0.3046523261630818,0.26736736736736755,0.5805555555555556,0.0,0.6666666666666666,0.6666666666666665
1902,0.006908981676179038,0.3848002403124061,0.7197433069287075,0.46916370681304487,0.7433333333333334,0.4521028037383177,0.6108054027013505,0.5272272272272274,0.6027777777777777,0.0,0.6666666666666666,0.3333333333333333
4325,0.0990287373585661,0.46340242315009517,0.45833751128045724,0.47723603487245725,0.21333333333333337,0.35246995994659525,0.3801900950475239,0.05395395395395419,0.0,0.0,1.0,0.7777777777777777
3732,0.4842294983478522,0.15009512366075897,0.03439286072395467,0.6083306425573135,0.8033333333333335,0.1109813084112149,0.21360680340170113,0.9672672672672673,0.5583333333333333,0.0,0.6666666666666666,0.1111111111111111
4125,0.29948933613697803,0.4691098427956343,0.08412714328687455,0.7704229899903132,0.3433333333333334,0.7711949265687583,0.6943471735867934,0.9601601601601604,0.0,0.0,1.0,1.0
3909,0.7345549213978171,0.8664263542605387,0.822520806176677,0.7319987084275105,0.6400000000000001,0.4223965287049398,0.6788394197098548,0.7733733733733734,0.0,0.0,1.0,0.2222222222222222
2789,0.48212676479423255,0.5836587563832982,0.5203048230221597,0.5463351630610268,0.5133333333333334,0.5809412550066755,0.09204602301150544,0.09349349349349367,0.9361111111111111,0.0,0.6666666666666666,0.1111111111111111
1074,0.7588865525182737,0.3345348953639732,0.6138574150205556,0.15918630933161124,0.79,0.554739652870494,0.2676338169084542,0.7504504504504506,0.8277777777777778,0.0,0.3333333333333333,0.8888888888888888
2348,0.49093821968559126,0.278462000600781,0.7027975533941642,0.28317726832418466,0.09333333333333338,0.790720961281709,0.11105552776388183,0.4355355355355357,0.0,0.0,1.0,0.6666666666666665
3532,0.2553319315109642,0.6918994693101032,0.8191116013235736,0.34000645786244754,0.28333333333333344,0.31041388518024016,0.47323661830915453,0.30260260260260274,0.3194444444444445,0.0,0.0,0.7777777777777777
84,0.2134775207770101,0.6135976769800742,0.38163040208563126,0.5708750403616403,0.7933333333333334,0.22429906542056066,0.7013506753376686,0.030630630630630762,0.675,0.0,0.0,0.4444444444444445
2264,0.017622909782717522,0.3886051867427656,0.692870751027775,0.5834678721343235,0.5166666666666666,0.8256008010680909,0.7958979489744871,0.3156156156156156,0.0,0.0,1.0,1.0
2648,0.5464103334334636,0.5620306398317814,0.666399278050737,0.7064901517597676,0.3933333333333334,0.6345126835781041,0.5107553776888443,0.6305305305305307,0.40555555555555556,0.0,0.6666666666666666,0.2222222222222222
4186,0.4029238009412236,0.01622108741363773,0.4628496941742705,0.06942202131094607,0.7233333333333336,0.9380841121495327,0.6628314157078541,0.610910910910911,0.38333333333333336,0.0,0.3333333333333333,0.1111111111111111
2040,0.9083808951637129,0.6296185040552719,0.06908653364083023,0.7797868905392316,0.5900000000000001,0.07827102803738317,0.2931465732866432,0.25545545545545556,0.4027777777777778,0.0,0.0,0.1111111111111111
1467,0.5274857314508862,0.6469410233303294,0.12102677228516996,0.22311914756215692,0.6433333333333333,0.07009345794392519,0.24262131065532744,0.6164164164164165,0.8916666666666667,0.0,0.3333333333333333,1.0
4387,0.4842294983478522,0.15009512366075897,0.03439286072395467,0.6083306425573135,0.8033333333333335,0.1109813084112149,0.21360680340170113,0.9672672672672673,0.5583333333333333,0.0,0.0,0.6666666666666665
469,0.9993992189846801,0.6755782517272454,0.09766369196831444,0.21214078140135614,0.8600000000000001,0.09913217623497994,0.18259129564782395,0.7472472472472473,0.33333333333333337,0.0,0.6666666666666666,0.6666666666666665
4298,0.3129067788124562,0.5487133273255232,0.7372906848490925,0.8776235066193091,0.2600000000000001,0.9637850467289719,1.0,0.1435435435435437,0.0,0.0,1.0,0.5555555555555556
3454,0.5190747972364074,0.8877540803043956,0.2354356763260804,0.6277042298999032,0.4966666666666667,0.07159546061415212,0.13806903451725905,0.7201201201201204,0.29444444444444445,0.0,0.0,0.1111111111111111
3011,0.20666866927005112,0.6871933513567638,0.9198836859520705,0.5059735227639651,0.2433333333333334,0.01869158878504662,0.11705852926463223,0.8285285285285289,0.46111111111111114,0.0,0.0,0.6666666666666665
929,0.8878542104736158,0.6113948132572344,0.11581269427454126,0.5611882466903455,0.7666666666666668,0.19542723631508674,0.8434217108554272,0.7897897897897901,0.4527777777777778,0.0,0.0,0.0
1459,0.6674677080204265,0.5121658155602283,0.036799358267321766,0.2534711010655474,0.6433333333333333,0.28538050734312415,0.8904452226113055,0.6554554554554557,0.0,0.0,1.0,0.8888888888888888
2047,0.4603985180734955,0.14458796435365975,0.7915371503058257,0.9648046496609622,0.8066666666666666,0.7313084112149533,0.05802901450725395,0.7885885885885888,0.5416666666666667,0.0,0.3333333333333333,0.3333333333333333
2598,0.6822869730649845,0.029137879243015925,0.3572646144590394,0.5524701323861801,0.19000000000000006,0.5066755674232308,0.7883941970985493,0.704904904904905,0.5,0.0,0.0,0.6666666666666665
4215,0.018223690798037484,0.9948933613697808,0.8709515692369397,0.11010655473038425,0.5266666666666668,0.18925233644859796,0.27013506753376726,0.8386386386386389,0.9277777777777778,0.0,0.3333333333333333,0.6666666666666665
2793,0.6036847902272955,0.1085411034344648,0.673418229218891,0.4588311268969971,0.9733333333333336,0.7937249666221629,0.23611805902951488,0.9602602602602603,0.29444444444444445,0.0,0.0,0.6666666666666665
677,0.3054971462901772,0.21017322519275058,0.16314047929409406,0.34420406845334195,0.31666666666666676,0.5869492656875834,0.03751875937969018,0.998698698698699,0.0,0.0,1.0,0.6666666666666665
3098,0.1536998097526785,0.7809151897466706,0.9183796249874662,0.06683887633193414,0.9366666666666668,0.12232977303070758,0.5082541270635317,0.4053053053053055,0.44722222222222224,0.0,0.3333333333333333,0.8888888888888888
1981,0.013317312506258172,0.9919895864624011,0.4595407600521408,0.24539877300613497,0.6200000000000001,0.7845460614152202,0.09804902451225628,0.16836836836836855,0.6722222222222223,0.0,0.6666666666666666,0.1111111111111111
82,0.19545409031741268,0.5741463903073996,0.4274541261405796,0.9199225056506296,0.2400000000000001,0.8117489986648865,0.9494747373686838,0.795695695695696,0.5,0.0,0.6666666666666666,1.0
1018,0.43977170321417847,0.78622208871533,0.8202145793642835,0.7600904100742655,0.3633333333333334,0.4574432576769025,0.5242621310655324,0.7513513513513517,0.8027777777777778,0.0,0.0,0.6666666666666665
4161,0.6739761690197257,0.6832882747571843,0.9064474080016043,0.45431062318372617,0.32666666666666666,0.10497329773030706,0.18059029514757396,0.696696696696697,0.7972222222222223,0.0,0.0,0.4444444444444445
2724,0.7677981375788525,0.47291478922599384,0.13486413315953072,0.7652567000322893,0.4800000000000001,0.927403204272363,0.5537768884442222,0.836936936936937,0.75,0.0,0.6666666666666666,0.6666666666666665
1610,0.43446480424551914,0.6302192850705918,0.5332397473177579,0.9425250242169841,0.1266666666666667,0.42439919893190914,0.9474737368684338,0.49779779779779787,0.0,0.0,1.0,0.7777777777777777
1030,0.07019124862321019,0.656353259237008,0.9300110297804071,0.07814013561511138,0.9200000000000002,0.6498664886515353,0.4507253626813408,0.05555555555555558,0.35000000000000003,0.0,0.3333333333333333,0.4444444444444445
3403,0.3815960748973666,0.22268949634524882,0.6816404291587286,0.8624475298676139,0.7233333333333336,0.6073097463284378,0.24812406203101522,0.496696696696697,0.7111111111111111,0.0,0.3333333333333333,0.3333333333333333
11,0.621107439671573,0.892360068088515,0.16935726461445902,0.5024216984178237,0.6533333333333333,0.32560080106809064,0.7263631815907949,0.36486486486486513,0.6861111111111111,0.0,0.0,0.0
1944,0.5832582357064183,0.2720536697707019,0.3008121929208864,0.4291249596383597,0.5766666666666669,0.060246995994659436,0.45222611305652816,0.4389389389389391,0.6361111111111112,0.0,0.3333333333333333,0.4444444444444445
3846,0.10213277260438569,0.4695103634725142,0.8801764764865135,0.4346141427187601,0.3600000000000001,0.3883511348464619,0.9429714857428713,0.5595595595595597,0.85,0.0,0.3333333333333333,0.5555555555555556
283,0.24181435866626622,0.8179633523580655,0.22480697884287576,0.5424604455925088,0.043333333333333335,0.6678905206942589,0.9879939969984988,0.6991991991991993,0.925,0.0,0.3333333333333333,0.6666666666666665
3518,0.3671773305296886,0.3405427055171723,0.295798656372205,0.35324507587988374,0.916666666666667,0.4364152202937248,0.9274637318659327,0.8712712712712716,0.4361111111111111,0.0,0.3333333333333333,0.5555555555555556
721,0.9730649844798238,0.40442575347952336,0.19071493031184197,0.3800452050371327,0.3366666666666668,0.04305740987983975,0.9294647323661831,0.07237237237237237,0.0,0.0,1.0,0.8888888888888888
351,0.4603985180734955,0.14458796435365975,0.7915371503058257,0.9648046496609622,0.8066666666666666,0.7313084112149533,0.05802901450725395,0.7885885885885888,0.5416666666666667,0.0,0.0,0.4444444444444445
3132,0.5728446981075398,0.7763092019625514,0.19933821317557404,0.4058766548272522,0.22666666666666668,0.8157543391188251,0.06053026513256654,0.31061061061061057,0.6888888888888889,0.0,0.6666666666666666,0.7777777777777777
1597,0.3472514268549114,0.5266846900971263,0.7622580968615261,0.2240878269292864,0.4833333333333334,0.4993324432576769,0.7638819409704851,0.14754754754754762,0.9055555555555556,0.0,0.6666666666666666,0.2222222222222222
413,0.5103634725142686,0.6271152498247722,0.10638724556302015,0.11430416532127866,0.3600000000000001,0.9223965287049398,0.3751875937968987,0.10450450450450455,0.8361111111111111,0.0,0.3333333333333333,0.1111111111111111
4431,0.49914889356163017,0.6603584660058075,0.6186704101072897,0.6157571843719729,0.05666666666666664,0.1270026702269692,0.30765382691345655,0.8786786786786789,0.5944444444444444,0.0,0.0,0.4444444444444445
1835,0.10683889055772511,0.7344547912285971,0.6048330492329289,0.05973522763965125,0.1166666666666667,0.7623497997329773,0.6763381690845418,0.5330330330330333,0.525,0.0,0.6666666666666666,0.5555555555555556
9,0.7459697606888955,0.8102533293281265,0.8753634813997794,0.7326444946722636,0.9066666666666667,0.13034045393858473,0.5112556278139073,0.7312312312312315,0.8861111111111112,0.0,0.3333333333333333,0.2222222222222222
4377,0.2521277660959247,0.2777610894162411,0.38283365085731474,0.37326444946722637,0.8333333333333335,0.5829439252336448,0.7998999499749875,0.9845845845845849,0.9583333333333334,0.0,0.0,1.0
4034,0.563933113046961,0.7617903274256533,0.26371202246064374,0.5670003228931224,0.3666666666666667,0.8256008010680909,0.9164582291145571,0.9791791791791793,0.32222222222222224,0.0,0.0,0.3333333333333333
337,0.11905477120256336,0.5048563132071694,0.03820314850095256,0.5298676138198256,0.52,0.8387850467289719,0.09404702351175631,0.11611611611611616,0.0,0.0,1.0,0.2222222222222222
789,0.5854610994292581,0.9586462401121458,0.5679334202346334,0.6767839845011301,0.9133333333333333,0.03554739652870487,0.7198599299649824,0.18648648648648658,0.7055555555555556,0.0,0.0,0.8888888888888888
255,0.8967657955341946,0.9549414238510062,0.42895818710518396,0.5205037132709073,0.09999999999999998,0.10797730307076092,0.6943471735867934,0.30350350350350364,0.9083333333333333,0.0,0.0,0.8888888888888888
225,0.6123961149494344,0.6994092320016021,0.5627193422240048,0.17726832418469488,0.25,0.019692923898531278,0.48324162081040534,0.5894894894894898,0.0,0.0,1.0,0.5555555555555556
3006,0.5306898968659257,0.614498848503054,0.036899628998295395,0.20729738456570876,0.7966666666666666,0.7074432576769023,0.8579289644822405,0.15745745745745765,0.6777777777777778,0.0,0.3333333333333333,0.6666666666666665
783,0.8202663462501252,0.7437668969660559,0.8408703499448511,0.07975460122699385,0.14666666666666672,0.32810413885180234,0.3746873436718361,0.5322322322322324,0.0,0.0,1.0,0.8888888888888888
2973,0.10393511565034541,0.9528386902973865,0.6857515291286473,0.26703261220536,0.9400000000000002,0.9387516688918558,0.7393696848424209,0.8864864864864865,0.7166666666666667,0.0,0.6666666666666666,0.3333333333333333
2307,0.3978171623110043,0.8900570741964554,0.379524716735185,0.867290926703261,0.5866666666666667,0.13684913217623484,0.5057528764382186,0.2920920920920922,0.0,0.0,1.0,0.3333333333333333
1331,0.4400720937218384,0.8117552818664263,0.4058959189812494,0.04714239586696803,0.6500000000000001,0.43407877169559406,0.5842921460730364,0.6524524524524526,0.4861111111111111,0.0,0.6666666666666666,0.2222222222222222
2386,0.13998197656954037,0.6707720036046861,0.3385139877669708,0.8618017436228608,0.19000000000000006,0.9329105473965287,0.07803901950975511,0.30070070070070076,0.8444444444444444,0.0,0.3333333333333333,0.6666666666666665
4179,0.9245018524081305,0.23951136477420648,0.37400982653163545,0.15628027123022278,0.2400000000000001,0.2705273698264352,0.8474237118559276,0.39649649649649676,0.41111111111111115,0.0,0.3333333333333333,0.5555555555555556
2250,0.3025933713827976,0.33593671773305295,0.23754136167652662,0.9589925734581853,0.2533333333333333,0.43207610146862474,0.03501750875437715,0.6660660660660662,0.275,0.0,0.0,0.8888888888888888
382,0.30689896865925703,0.8448983678782417,0.6084427955479795,0.6480464966096222,0.9333333333333333,0.1670560747663551,0.1980990495247621,0.39809809809809815,0.9805555555555556,0.0,0.0,0.3333333333333333
1946,0.5675377991388806,0.28897566836887956,0.6721147097162338,0.8262835001614465,0.38,0.7865487316421895,0.43921960980490216,0.9530530530530534,0.7527777777777778,0.0,0.3333333333333333,0.5555555555555556
4153,0.1578051466906979,0.6664664063282266,0.6705103780206557,0.7904423635776557,0.8600000000000001,0.5972963951935915,0.09254627313656849,0.8364364364364365,0.0,0.0,1.0,0.6666666666666665
177,0.6173024932412137,0.29308100530689896,0.5836759249974932,0.3167581530513399,0.13333333333333341,0.9424232309746328,0.7583791895947973,0.9158158158158161,0.0,0.0,1.0,0.8888888888888888
1102,0.6036847902272955,0.1085411034344648,0.673418229218891,0.4588311268969971,0.9733333333333336,0.7937249666221629,0.23611805902951488,0.9602602602602603,0.29444444444444445,0.0,0.6666666666666666,0.5555555555555556
2106,0.6752778612195856,0.6049864824271554,0.6592800561516093,0.05037132709073294,0.3666666666666667,0.37016021361815743,0.4977488744372187,0.5106106106106107,0.275,0.0,0.0,1.0
814,0.671573044958446,0.2492239911885451,0.4467061064875163,0.11559573781078461,0.7366666666666668,0.7600133511348466,0.9939969984992492,0.23613613613613627,0.6194444444444445,0.0,0.6666666666666666,0.3333333333333333
569,0.2695504155402023,0.5957745068589166,0.0609646044319663,0.6041330319664191,0.4633333333333334,0.67456608811749,0.1405702851425712,0.7981981981981983,0.55,0.0,0.3333333333333333,0.4444444444444445
1,0.4818263742865726,0.5230800040052068,0.5273237741903138,0.32676783984501134,0.21333333333333337,0.06308411214953269,0.04902451225612836,0.5792792792792794,0.27222222222222225,0.0,0.0,0.5555555555555556
3776,0.3298287774106339,0.21548012416140983,0.5371503058257295,0.5447206974491443,0.6466666666666667,0.7276368491321761,0.8744372186093048,0.4631631631631634,0.625,0.0,0.3333333333333333,0.3333333333333333
3391,0.5320917192350055,0.6410333433463503,0.9408402687255589,0.5256700032289312,0.22000000000000008,0.31859145527369814,0.2646323161580795,0.5006006006006007,0.6277777777777778,0.0,0.3333333333333333,0.4444444444444445
3099,0.43096024832281965,0.6621608090517673,0.3322972024466059,0.4171779141104295,0.31666666666666676,0.24532710280373826,0.08654327163581765,0.6594594594594598,0.9500000000000001,0.0,0.6666666666666666,0.6666666666666665
4296,0.671573044958446,0.2492239911885451,0.4467061064875163,0.11559573781078461,0.7366666666666668,0.7600133511348466,0.9939969984992492,0.23613613613613627,0.6194444444444445,0.0,0.3333333333333333,0.3333333333333333
872,0.8769400220286372,0.549914889356163,0.37320766068384637,0.8353245075879884,0.3433333333333334,0.008344459279038707,0.3906953476738373,0.2944944944944947,0.5611111111111111,0.0,0.6666666666666666,0.3333333333333333
578,0.522178832482227,0.5842595373986182,0.28567131254386846,0.20406845334194382,0.20666666666666667,0.993991989319092,0.4952476238119057,0.7971971971971976,0.0,0.0,1.0,0.4444444444444445
2617,0.031841393811955554,0.2745569240012015,0.8484909254988469,0.2108492089118502,0.7233333333333336,0.5026702269692924,0.1695847923961984,0.7131131131131132,0.0,0.0,1.0,0.7777777777777777
4079,0.4064283568639231,0.7164313607689997,0.1943246766268926,0.35744268647077815,0.21333333333333337,0.25417222963951935,0.9364682341170583,0.545745745745746,0.3416666666666667,0.0,0.0,0.3333333333333333
1945,0.5389005707419646,0.9584459797737058,0.40860322871753735,0.04940264772360348,0.3633333333333334,0.9017022696929238,0.6228114057028513,0.8813813813813816,0.0,0.0,1.0,0.7777777777777777
3720,0.5085611294683088,0.11815359967958347,0.04612453624786924,0.7739748143364545,0.7433333333333334,0.7807076101468624,0.5267633816908455,0.6810810810810812,0.3472222222222222,0.0,0.3333333333333333,0.4444444444444445
598,0.9965955742465205,0.4550916191048363,0.8984257495237139,0.5792702615434291,0.6233333333333335,0.1817423230974633,0.6893446723361678,0.2717717717717718,0.6138888888888889,0.0,0.6666666666666666,0.6666666666666665
2449,0.49404225493141085,0.7552818664263543,0.8521006718138975,0.2751049402647724,0.8733333333333335,0.45827770360480624,0.46423211605802894,0.04654654654654666,0.7944444444444445,0.0,0.3333333333333333,1.0
2432,0.1191549013717833,0.21878441974566937,0.8216183695979143,0.7943170810461738,0.07333333333333336,0.7296395193591456,0.8284142071035512,0.3524524524524526,0.7361111111111112,0.0,0.3333333333333333,0.8888888888888888
868,0.6404325623310303,0.015620306398317817,0.008222199939837561,0.14207297384565712,0.25,0.15737650200267017,0.052526263131566164,0.5525525525525528,0.5666666666666667,0.0,0.6666666666666666,0.7777777777777777
1899,0.39251026334234507,0.8314809252027636,0.4228416725157927,0.8643848886018729,0.3333333333333335,0.13284379172229632,0.5822911455727864,0.4213213213213216,0.5638888888888889,0.0,0.3333333333333333,0.4444444444444445
3016,0.16471412836687693,0.6103935115650345,0.04221397773989772,0.6002583144979012,0.8,0.1632176234979973,0.026013006503251557,0.11021021021021027,0.5944444444444444,0.0,0.0,0.5555555555555556
