,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,Sw,time,efft,watt,ymft,gwrt,capt
5019,2382.75,67.855,860.3398,0.2728,0.0292,0.604,0.7349,46.32,0.237,10.0,0.7936954270690318,19983.300000000014,0.91238,2983616.3196268864,68538099999.999985
5020,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,1.0,0.5299494013070748,57865580.0,0.682264,2693.5580702725174,200661800000.0
5021,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,2.0,0.6234219914996373,50251119.99999999,0.876679,4177.779520138059,295222700000.00006
5022,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,3.0,0.6693290080240334,45845000.000000015,0.941508,5253.639437234157,338794700000.00006
5023,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,4.0,0.689486401420421,43198299.99999999,0.967547,6019.13964206925,364877800000.0
5024,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,5.0,0.6997228890295457,40887599.99999999,0.98024,6702.469697414377,383913000000.0
5025,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,6.0,0.7046924425524635,38764900.000000015,0.985802,7333.799390685898,397702000000.0
5026,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,7.0,0.7127723491654208,37116199.99999999,0.988931,7892.402778301664,406431999999.9998
5027,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,8.0,0.7188181907531795,35856800.00000002,0.99097,8360.645679480598,413288000000.0
5028,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,9.0,0.7273718677320707,34926699.999999985,0.992042,8787.975961084208,418620000000.00037
5029,2927.75,265.577,859.3408,0.1877,0.0225,0.9408,0.7505,33.384,0.887,10.0,0.7343732378401009,34336799.999999985,0.99298,9109.23557233057,422926999999.9997
5030,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,1.0,0.43264922788424315,550046.9,0.479729,64454.1038227831,39310660000.0
5031,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,2.0,0.544164970366236,512601.09999999986,0.640902,74517.47567455476,44988209999.99999
5032,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,3.0,0.6183180596381013,483425.0000000002,0.717127,82509.13792211817,46261030000.00001
5033,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,4.0,0.6616844975425589,465204.99999999994,0.761165,87902.7525499511,47040799999.99999
5034,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,5.0,0.6853438803076766,455828.99999999994,0.788036,90585.06589093719,47478400000.00002
5035,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,6.0,0.7079782393444132,443182.00000000023,0.81014,94276.16645080344,47810599999.99999
5036,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,7.0,0.7281673910445775,433324.9999999998,0.828056,97549.41441181573,48069200000.00002
5037,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,8.0,0.7516848315657593,419260.99999999994,0.845913,102521.34112164011,48371399999.99999
5038,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,9.0,0.7602916013557424,415345.99999999953,0.855486,103723.6424571323,48475300000.00001
5039,2357.0,165.469,234.766,0.1314,0.0281,0.765,0.7065,46.236,0.3216,10.0,0.7778971287670792,403274.00000000035,0.868068,108206.08320893483,48694899999.99996
5040,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,1.0,0.4131650497060293,4509147.0,0.47267,9116.586795684418,47028500000.0
5041,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,2.0,0.5072760091170864,4026449.9999999995,0.670118,12405.322306249924,65983800000.0
5042,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,3.0,0.5924895913213445,3696613.000000001,0.76547,14643.880763282494,69937100000.0
5043,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,4.0,0.6430867813816208,3465740.0000000005,0.817745,16383.138954451282,72200700000.00002
5044,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,5.0,0.682091591279631,3281370.000000001,0.854803,17949.118813178633,73811100000.00002
5045,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,6.0,0.7065982130077767,3147079.999999999,0.87863,19160.714058746526,74981299999.99997
5046,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,7.0,0.7146825153329595,3073309.9999999995,0.894898,19711.711477202127,75856200000.0
5047,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,8.0,0.730600215797273,2987980.0000000005,0.907524,20670.118273884014,76718300000.00006
5048,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,9.0,0.7467193995885298,2906259.9999999995,0.920268,21590.841837963573,77332299999.99992
5049,2586.5,239.187,183.3175,0.2175,0.0242,0.9868,0.7261,48.525,0.5779,10.0,0.7573744716019081,2831820.0000000005,0.929657,22439.17339378913,77998200000.0
5050,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,1.0,0.4651247913417024,5860836.0,0.718988,11113.037457454877,100680300000.0
5051,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,2.0,0.5311830798763963,4780474.000000001,0.866314,15428.325726695719,120287599999.99998
5052,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,3.0,0.5766662277112616,4273980.0,0.928887,18191.87268073318,125241500000.00003
5053,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,4.0,0.604115179942606,3960820.0,0.957415,20373.432774021538,127887999999.99997
5054,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,5.0,0.6159144271633773,3738240.000000001,0.972122,21987.940849169663,129733500000.00005
5055,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,6.0,0.6275762458930825,3518249.999999998,0.981655,23776.195551765803,130846299999.99992
5056,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,7.0,0.6344776213542402,3365459.9999999986,0.987214,25155.90736481788,131728400000.00008
5057,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,8.0,0.641220073678242,3221039.9999999986,0.991132,26566.295358021023,132266999999.99994
5058,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,9.0,0.6441533480931962,3118460.000000006,0.993406,27658.844429622273,133018400000.00005
5059,2083.75,288.922,356.9437,0.1233,0.0403,0.8075,0.7922,38.481,0.5408,10.0,0.647665031594242,3022829.999999999,0.994913,28679.250900646093,133173000000.0
5060,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,1.0,0.40029770591702224,192736.4,0.509327,36669.39405322503,8992513000.0
5061,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,2.0,0.4895435650504227,184222.30000000002,0.687442,42735.55915869034,11055447000.0
5062,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,3.0,0.5685459147830085,172792.29999999996,0.77816,48183.8021717403,11395380000.0
5063,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,4.0,0.6138420961470917,164071.00000000003,0.825396,52525.00441881868,11587870000.000002
5064,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,5.0,0.6481465937595678,156614.40000000005,0.857679,56579.471619467935,11725789999.999996
5065,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,6.0,0.6651368220205289,155144.59999999986,0.877423,57732.20595496078,11815520000.0
5066,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,7.0,0.6849820130205639,150602.0000000001,0.895148,60478.2805009229,11902709999.999998
5067,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,8.0,0.7055140285501722,144740.0,0.909951,64152.68757772563,11976110000.000006
5068,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,9.0,0.7130656432113689,142080.9999999999,0.92079,65570.41405958579,12030259999.999998
5069,1574.25,196.064,129.5713,0.2053,0.0298,0.4485,0.751,35.385,0.4094,10.0,0.723715203292832,138309.0000000002,0.928039,68029.918515787,12065600000.000004
5070,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,1.0,0.4511439487676455,670598.6,0.639417,13811.602052256,13127310000.0
5071,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,2.0,0.5562368506366017,546213.3999999999,0.795668,18632.03832055384,14557770000.0
5072,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,3.0,0.6166060849114149,494111.0000000001,0.863892,21479.80919267128,14869850000.0
5073,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,4.0,0.6530847718983369,458687.9999999999,0.900671,23816.624808148463,15065870000.000004
5074,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,5.0,0.6819398736708178,428624.00000000023,0.924511,26225.992944865415,15239629999.99999
5075,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,6.0,0.6957674536865901,412036.00000000006,0.940099,27600.379578483422,15365960000.000002
5076,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,7.0,0.7101741099081923,399203.0,0.951058,28872.728912357878,15435610000.000011
5077,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,8.0,0.7201425112354852,387111.99999999965,0.958845,30123.995122858538,15526699999.99999
5078,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,9.0,0.7276714207049734,375156.0000000004,0.965451,31342.56149441831,15600600000.0
5079,1337.25,82.935,419.6809,0.1395,0.0347,0.6678,0.7216,39.381,0.4704,10.0,0.7354860464304872,365054.99999999936,0.970777,32507.019490213854,15663199999.999989
5080,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,1.0,0.46591626945951065,1957573.0,0.694912,4535.849237806202,13243370000.0
5081,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,2.0,0.5691160057574737,1682805.0,0.850534,5997.126226746415,15082309999.999998
5082,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,3.0,0.6114537228463236,1574536.0000000002,0.901805,6695.972654801159,15549460000.000004
5083,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,4.0,0.646579939880605,1493116.9999999998,0.93742,7336.551656702054,15881729999.999998
5084,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,5.0,0.6646946248415747,1444084.9999999993,0.957716,7751.025736019697,16127479999.999998
5085,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,6.0,0.677529456164391,1401302.0000000012,0.968511,8127.883925092515,16281170000.000004
5086,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,7.0,0.6863976850721623,1362701.9999999988,0.975813,8477.921071518214,16424080000.000004
5087,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,8.0,0.694323305591325,1335580.0000000002,0.981156,8756.105961454945,16525599999.999998
5088,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,9.0,0.7023154592166443,1299599.9999999998,0.985633,9115.751000307786,16625899999.999987
5089,1102.0,126.899,579.1213,0.1252,0.0192,0.6053,0.6779,47.781,0.6444,10.0,0.7056624391363185,1282849.9999999998,0.988282,9295.490509412642,16700600000.000008
5090,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,1.0,0.43953188183474606,4165615.0,0.43019,13093.785671503489,53384390000.0
5091,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,2.0,0.5589096445618673,3630877.0,0.582556,16515.164242688475,62501510000.0
5092,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,3.0,0.6317139824540926,3405197.9999999995,0.649001,18366.861486468624,64254299999.999985
5093,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,4.0,0.6783226685441948,3270550.0,0.690472,19582.33324670163,65192100000.00001
5094,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,5.0,0.7083113315829523,3174420.0000000014,0.713579,20543.910383629118,65700000000.000015
5095,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,6.0,0.7315465103884047,3101219.9999999977,0.731986,21308.420557071113,66121800000.00001
5096,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,7.0,0.7508029731459398,3033990.000000003,0.744927,22076.440594728367,66455499999.99997
5097,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,8.0,0.7607541884526173,3000039.9999999986,0.754648,22425.43432754231,66737199999.99997
5098,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,9.0,0.7766666879265349,2954550.000000001,0.764844,22994.906161682833,66905400000.000046
5099,3417.75,177.678,431.4691,0.1172,0.0322,0.4859,0.6562,38.205,0.5017,10.0,0.7857763543095808,2918559.9999999995,0.771443,23438.373718546132,67158500000.0
5100,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,1.0,0.5553932049019417,2633377.0,0.621564,2402.886104040553,7081602000.0
5101,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,2.0,0.6813092372986218,2256895.0000000005,0.807362,3547.5886117874325,9487867999.999998
5102,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,3.0,0.7566579091708927,2045362.0,0.876608,4408.0461062638315,10445330000.000002
5103,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,4.0,0.793391175742532,1930132.0000000005,0.909038,4998.663303856937,11054409999.999998
5104,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,5.0,0.8184097452000877,1842063.9999999988,0.928073,5505.161601334157,11499690000.000002
5105,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,6.0,0.8350436259183737,1771350.0,0.940673,5935.072120134364,11842950000.000002
5106,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,7.0,0.8500464764387012,1707480.0000000002,0.949474,6353.023168646186,12116479999.999996
5107,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,8.0,0.861217966713845,1654379.9999999998,0.95588,6722.095286451727,12343270000.000004
5108,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,9.0,0.8703940990122939,1612149.9999999998,0.960765,7045.169494153774,12537130000.000006
5109,3457.5,15.133,972.9271,0.1743,0.0416,0.663,0.6802,41.535,0.8975,10.0,0.8785852802840151,1580930.000000002,0.964495,7320.570803261357,12704969999.999989
5110,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,1.0,0.43189496715154047,6478639.0,0.435002,29115.775705360335,189987600000.0
5111,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,2.0,0.5455707726721899,5836040.999999999,0.596904,35462.859154005266,226436000000.00003
5112,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,3.0,0.61684061552445,5463319.999999999,0.663731,40022.605302270415,235277900000.0
5113,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,4.0,0.6655483006275897,5227300.0,0.713765,42927.38124844567,240650899999.99997
5114,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,5.0,0.7004311930414175,5071480.000000001,0.744402,45190.96989438978,243572599999.99997
5115,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,6.0,0.722142715289775,4940379.999999997,0.762923,47023.30589954623,245432000000.00003
5116,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,7.0,0.7447083749742426,4827020.000000005,0.781934,48833.856085120795,247505000000.00012
5117,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,8.0,0.7621311138540217,4730620.000000002,0.79578,50353.86482110164,248721999999.99997
5118,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,9.0,0.7764292158958525,4648209.999999999,0.80584,51779.93249014137,249801000000.00015
5119,3224.25,183.362,666.1342,0.2923,0.019,0.9061,0.6783,51.792,0.4019,10.0,0.7835879272605386,4608170.000000001,0.812809,52425.14924579605,250592999999.99985
5120,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,1.0,0.4209188157212502,3451794.0,0.698433,3380.7637419846033,19363600000.0
5121,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,2.0,0.499083789583604,3175990.0,0.855735,4297.0254944127655,23399840000.0
5122,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,3.0,0.5528376417027767,3014543.999999999,0.920449,4881.653742655607,24501390000.0
5123,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,4.0,0.5754158017771557,2914052.000000002,0.947796,5240.949715379134,25155929999.999996
5124,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,5.0,0.5961053914698575,2817409.999999999,0.964043,5606.212798279272,25544240000.000004
5125,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,6.0,0.6101753229294749,2731899.9999999995,0.974373,5913.536366631285,25797799999.999996
5126,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,7.0,0.6226757959901981,2655560.0000000014,0.981099,6222.582054255972,26036200000.000008
5127,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,8.0,0.6275237131335751,2601880.0000000014,0.985324,6428.159638415298,26261699999.999992
5128,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,9.0,0.6336229919273461,2539809.999999999,0.988851,6675.499348376453,26459699999.999996
5129,1085.0,202.908,437.2633,0.175,0.0249,0.8955,0.6794,55.08,0.663,10.0,0.6383499818425933,2500239.999999998,0.991109,6849.662432406494,26589699999.999992
5130,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,1.0,0.3860182422917123,7725534.0,0.334996,1255.0433406933425,8414320000.0
5131,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,2.0,0.4915024331565786,7191276.0,0.527089,1721.5359276990619,13276399999.999998
5132,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,3.0,0.5827552486560081,6954260.0,0.613046,1966.7354973785853,14388110000.000004
5133,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,4.0,0.6340257165126757,6743760.000000002,0.667109,2145.5152615158304,15223819999.999996
5134,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,5.0,0.6576065111252903,6617509.999999999,0.698891,2259.5432420955913,15891270000.000006
5135,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,6.0,0.6883758517484247,6499740.000000003,0.731301,2386.0785200638798,16475979999.999992
5136,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,7.0,0.7103018373531123,6356749.999999998,0.75769,2511.236087623394,17028300000.000002
5137,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,8.0,0.7264055885011625,6276559.999999996,0.777724,2597.061129026091,17452200000.000004
5138,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,9.0,0.744627399370487,6234290.000000002,0.794181,2680.529779654139,17823300000.000004
5139,1351.25,204.3,339.9607,0.3171,0.0207,0.9591,0.6156,39.024,0.7536,10.0,0.7582190806979949,6170340.000000003,0.807418,2755.1480145340447,18103299999.99999
5140,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,1.0,0.3834165509403436,2109946.0,0.324935,8233.675174625323,14722810000.0
5141,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,2.0,0.4964651499058564,1851969.0,0.454349,10218.686165913143,17319269999.999996
5142,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,3.0,0.5694828889084746,1728273.0000000002,0.52112,11406.994149651122,18040170000.000004
5143,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,4.0,0.6162712617680018,1652910.9999999995,0.563415,12194.830816662248,18428150000.000004
5144,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,5.0,0.6489139045903459,1596814.0000000012,0.592067,12804.503217030904,18655239999.999992
5145,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,6.0,0.6743733293754335,1549256.999999999,0.612775,13383.073305461912,18839960000.000004
5146,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,7.0,0.6872188177300926,1511530.0000000005,0.621145,13876.138746832681,18957600000.0
5147,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,8.0,0.7024504928331293,1492449.9999999998,0.640114,14019.699152400415,19066900000.000004
5148,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,9.0,0.7173848887769375,1473700.000000001,0.649309,14360.792562936816,19155200000.000008
5149,2889.0,45.438,585.9145,0.2903,0.0204,0.5502,0.6266,34.611,0.58,10.0,0.7283679866775483,1439940.0,0.654517,14867.911162965116,19238199999.999977
5150,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,1.0,0.48925083968112926,5273666.0,0.643171,4235.112728033971,29361110000.0
5151,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,2.0,0.5983523666648356,4393689.0,0.816121,6136.458452111653,36774320000.0
5152,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,3.0,0.6590876053421971,3944554.9999999995,0.889511,7429.314586816513,39550770000.0
5153,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,4.0,0.6949951799590408,3661969.9999999986,0.925115,8474.618852694044,41309400000.0
5154,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,5.0,0.7176732009003252,3468830.0000000005,0.944255,9325.680416739935,42562400000.0
5155,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,6.0,0.7362299916849024,3290020.000000002,0.958483,10178.205603613347,43595400000.000015
5156,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,7.0,0.7446529169098209,3158249.999999999,0.967494,10815.958204701968,44381900000.0
5157,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,8.0,0.7607026964559843,3011980.0000000014,0.974495,11666.212923060579,45013899999.99998
5158,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,9.0,0.7632455204726956,2931729.999999998,0.978779,12129.459397693514,45602200000.00004
5159,2159.75,76.613,518.3821,0.1959,0.0201,0.9779,0.7077,57.366,0.7883,10.0,0.7710829597105252,2845980.000000004,0.982587,12695.521402118067,46041799999.99997
5160,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,1.0,0.399056351111734,7716794.0,0.353143,4408.674120366566,30106570000.0
5161,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,2.0,0.525145732006762,6632246.0,0.530249,6092.542405694844,40799910000.0
5162,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,3.0,0.5989610949865236,6231679.999999999,0.604529,6906.521194926568,43439319999.99999
5163,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,4.0,0.6464825633957909,5987770.000000001,0.651296,7467.070378454751,45044000000.00001
5164,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,5.0,0.684774251661406,5746729.999999996,0.683791,8071.163948889201,46316199999.99998
5165,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,6.0,0.7124738580133391,5609120.000000005,0.711488,8426.312861910594,47198800000.00001
5166,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,7.0,0.7362975882368914,5471789.999999998,0.729361,8832.33822935457,47873400000.00003
5167,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,8.0,0.7504336432410909,5354530.000000004,0.73972,9136.039951218865,48220800000.0
5168,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,9.0,0.7651383671631217,5261369.999999999,0.753916,9414.392068985835,48806099999.99996
5169,3231.5,123.39,324.7759,0.3037,0.0224,0.831,0.6381,48.015,0.6854,10.0,0.7732413745061376,5179739.999999995,0.762866,9628.514172526042,49204000000.00001
5170,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,1.0,0.40388368020961923,42530.299999999996,0.826167,16360.61349202804,1423343000.0
5171,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,2.0,0.47834588661258326,31080.67,0.934959,25418.570449092633,1544159000.0
5172,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,3.0,0.5152854400598849,25505.030000000006,0.967851,32961.18451928893,1579026000.0000002
5173,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,4.0,0.5364059594553284,21848.699999999993,0.981694,40085.8632321374,1602874000.0
5174,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,5.0,0.5452529939318563,19234.200000000015,0.987881,46513.813935593855,1620923999.9999995
5175,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,6.0,0.550936956404491,17318.600000000002,0.991905,52447.42646634252,1635328999.9999995
5176,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,7.0,0.5592628435197762,14892.399999999981,0.994985,62374.029706427544,1652605000.0000012
5177,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,8.0,0.5625541585423013,13376.800000000003,0.996231,70248.86370432389,1664130000.0
5178,1323.5,19.773,112.4884,0.0623,0.0277,0.8411,0.7985,59.475,0.5767,9.0,0.5659507177421765,11856.899999999996,0.997378,80147.00301090509,1674709999.9999993
